pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid,enz_gene_norm,sub_gene_norm,gene_pair_key,ppi_physical_flag,enz_compartments,sub_compartments,shared_compartments,has_enz_loc,has_sub_loc,coloc_flag
E3|Q14258|Q9HC16,E3|Q14258,E3,Q14258,Q9HC16,TRIM25,APOBEC3G,RING,0,neg2x_initial_degree_matched,,TRIM25,APOBEC3G,APOBEC3G|TRIM25,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q14258|Q14164,E3|Q14258,E3,Q14258,Q14164,TRIM25,IKBKE,RING,0,neg2x_initial_degree_matched,,TRIM25,IKBKE,IKBKE|TRIM25,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q14258|P35659,E3|Q14258,E3,Q14258,P35659,TRIM25,DEK,RING,0,neg2x_initial_degree_matched,,TRIM25,DEK,DEK|TRIM25,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q14258|Q9P0W2,E3|Q14258,E3,Q14258,Q9P0W2,TRIM25,HMG20B,RING,0,neg2x_initial_degree_matched,,TRIM25,HMG20B,HMG20B|TRIM25,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q14258|P51955,E3|Q14258,E3,Q14258,P51955,TRIM25,NEK2,RING,0,neg2x_initial_degree_matched,,TRIM25,NEK2,NEK2|TRIM25,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
E3|Q14258|P18848,E3|Q14258,E3,Q14258,P18848,TRIM25,ATF4,RING,0,neg2x_initial_degree_matched,,TRIM25,ATF4,ATF4|TRIM25,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
E3|Q14258|Q14457,E3|Q14258,E3,Q14258,Q14457,TRIM25,BECN1,RING,0,neg2x_initial_degree_matched,,TRIM25,BECN1,BECN1|TRIM25,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;endosome;golgi;membrane;mitochondrion;nucleus;vesicle,cytoplasm;nucleus,True,True,True
E3|Q14258|P23497,E3|Q14258,E3,Q14258,P23497,TRIM25,SP100,RING,0,neg2x_initial_degree_matched,,TRIM25,SP100,SP100|TRIM25,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q14258|Q02763,E3|Q14258,E3,Q14258,Q02763,TRIM25,TEK,RING,0,neg2x_initial_degree_matched,,TRIM25,TEK,TEK|TRIM25,False,cytoplasm;nucleus,cell_junction;cytoplasm;cytoskeleton;extracellular;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q14258|P30305,E3|Q14258,E3,Q14258,P30305,TRIM25,CDC25B,RING,0,neg2x_initial_degree_matched,,TRIM25,CDC25B,CDC25B|TRIM25,False,cytoplasm;nucleus,cytoplasm;cytoskeleton,cytoplasm,True,True,True
E3|Q14258|Q13115,E3|Q14258,E3,Q14258,Q13115,TRIM25,DUSP4,RING,0,neg2x_initial_degree_matched,,TRIM25,DUSP4,DUSP4|TRIM25,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q14527|O96004,E3|Q14527,E3,Q14527,O96004,HLTF,HAND1,RING,0,neg2x_initial_degree_matched,,HLTF,HAND1,HAND1|HLTF,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
E3|Q14669|Q9UNE7,E3|Q14669,E3,Q14669,Q9UNE7,TRIP12,STUB1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,TRIP12,STUB1,STUB1|TRIP12,False,nucleus,cytoplasm;mitochondrion;nucleus,nucleus,True,True,True
E3|Q14669|P11362,E3|Q14669,E3,Q14669,P11362,TRIP12,FGFR1,SINGLE_OTHER,0,neg2x_initial_degree_matched,,TRIP12,FGFR1,FGFR1|TRIP12,False,nucleus,cytoplasm;endoplasmic_reticulum;golgi;membrane;nucleus;plasma_membrane;vesicle,nucleus,True,True,True
E3|Q14669|P53779,E3|Q14669,E3,Q14669,P53779,TRIP12,MAPK10,SINGLE_OTHER,0,neg2x_initial_degree_matched,,TRIP12,MAPK10,MAPK10|TRIP12,False,nucleus,cytoplasm;cytoskeleton;membrane;mitochondrion;nucleus,nucleus,True,True,True
E3|Q15257|Q9H4A3,E3|Q15257,E3,Q15257,Q9H4A3,PTPA,WNK1,Other,0,neg2x_initial_degree_matched,,PTPA,WNK1,PTPA|WNK1,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
E3|Q15257|Q9H0M0,E3|Q15257,E3,Q15257,Q9H0M0,PTPA,WWP1,Other,0,neg2x_initial_degree_matched,,PTPA,WWP1,PTPA|WWP1,False,cytoplasm;nucleus,cell_junction;cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
E3|Q15751|P37173,E3|Q15751,E3,Q15751,P37173,HERC1,TGFBR2,HECT,0,neg2x_initial_degree_matched,,HERC1,TGFBR2,HERC1|TGFBR2,False,cytoplasm;cytoskeleton;golgi;membrane,extracellular;membrane;plasma_membrane,membrane,True,True,True
E3|Q15751|Q9NV58,E3|Q15751,E3,Q15751,Q9NV58,HERC1,RNF19A,HECT,0,neg2x_initial_degree_matched,,HERC1,RNF19A,HERC1|RNF19A,False,cytoplasm;cytoskeleton;golgi;membrane,cytoplasm;cytoskeleton;membrane,cytoplasm;cytoskeleton;membrane,True,True,True
E3|Q15751|P49792,E3|Q15751,E3,Q15751,P49792,HERC1,RANBP2,HECT,0,neg2x_initial_degree_matched,,HERC1,RANBP2,HERC1|RANBP2,False,cytoplasm;cytoskeleton;golgi;membrane,cytoplasm;membrane;nucleus,cytoplasm;membrane,True,True,True
E3|Q15751|Q9UKT9,E3|Q15751,E3,Q15751,Q9UKT9,HERC1,IKZF3,HECT,0,neg2x_initial_degree_matched,,HERC1,IKZF3,HERC1|IKZF3,False,cytoplasm;cytoskeleton;golgi;membrane,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q16531|Q86U70,E3|Q16531,E3,Q16531,Q86U70,DDB1,LDB1,Other,0,neg2x_initial_degree_matched,,DDB1,LDB1,DDB1|LDB1,False,cytoplasm;nucleus;vesicle,nucleus,nucleus,True,True,True
E3|Q16531|O43395,E3|Q16531,E3,Q16531,O43395,DDB1,PRPF3,Other,0,neg2x_initial_degree_matched,,DDB1,PRPF3,DDB1|PRPF3,False,cytoplasm;nucleus;vesicle,nucleus,nucleus,True,True,True
E3|Q16531|Q16342,E3|Q16531,E3,Q16531,Q16342,DDB1,PDCD2,Other,0,neg2x_initial_degree_matched,,DDB1,PDCD2,DDB1|PDCD2,False,cytoplasm;nucleus;vesicle,nucleus,nucleus,True,True,True
E3|Q16531|Q13485,E3|Q16531,E3,Q16531,Q13485,DDB1,SMAD4,Other,0,neg2x_initial_degree_matched,,DDB1,SMAD4,DDB1|SMAD4,False,cytoplasm;nucleus;vesicle,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q16531|Q13651,E3|Q16531,E3,Q16531,Q13651,DDB1,IL10RA,Other,0,neg2x_initial_degree_matched,,DDB1,IL10RA,DDB1|IL10RA,False,cytoplasm;nucleus;vesicle,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q16531|Q9NWF9,E3|Q16531,E3,Q16531,Q9NWF9,DDB1,RNF216,Other,0,neg2x_initial_degree_matched,,DDB1,RNF216,DDB1|RNF216,False,cytoplasm;nucleus;vesicle,cytoplasm;vesicle,cytoplasm;vesicle,True,True,True
E3|Q16531|Q14247,E3|Q16531,E3,Q16531,Q14247,DDB1,CTTN,Other,0,neg2x_initial_degree_matched,,DDB1,CTTN,CTTN|DDB1,False,cytoplasm;nucleus;vesicle,cell_junction;cytoplasm;cytoskeleton;endoplasmic_reticulum;membrane;plasma_membrane,cytoplasm,True,True,True
E3|Q2Q1W2|Q9P0N9,E3|Q2Q1W2,E3,Q2Q1W2,Q9P0N9,TRIM71,TBC1D7,RING,0,neg2x_initial_degree_matched,,TRIM71,TBC1D7,TBC1D7|TRIM71,False,cytoplasm,cytoplasm;lysosome;membrane;vesicle,cytoplasm,True,True,True
E3|Q53G59|Q96J92,E3|Q53G59,E3,Q53G59,Q96J92,KLHL12,WNK4,BTB_3,0,neg2x_initial_degree_matched,,KLHL12,WNK4,KLHL12|WNK4,False,cytoplasm;vesicle,cell_junction;cytoplasm,cytoplasm,True,True,True
E3|Q53G59|Q9Y5V3,E3|Q53G59,E3,Q53G59,Q9Y5V3,KLHL12,MAGED1,BTB_3,0,neg2x_initial_degree_matched,,KLHL12,MAGED1,KLHL12|MAGED1,False,cytoplasm;vesicle,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm,True,True,True
E3|Q53G59|Q9NX09,E3|Q53G59,E3,Q53G59,Q9NX09,KLHL12,DDIT4,BTB_3,0,neg2x_initial_degree_matched,,KLHL12,DDIT4,DDIT4|KLHL12,False,cytoplasm;vesicle,cytoplasm;mitochondrion,cytoplasm,True,True,True
E3|Q53G59|Q16589,E3|Q53G59,E3,Q53G59,Q16589,KLHL12,CCNG2,BTB_3,0,neg2x_initial_degree_matched,,KLHL12,CCNG2,CCNG2|KLHL12,False,cytoplasm;vesicle,cytoplasm,cytoplasm,True,True,True
E3|Q53G59|Q9Y577,E3|Q53G59,E3,Q53G59,Q9Y577,KLHL12,TRIM17,BTB_3,0,neg2x_initial_degree_matched,,KLHL12,TRIM17,KLHL12|TRIM17,False,cytoplasm;vesicle,cytoplasm;lysosome,cytoplasm,True,True,True
E3|Q53G59|Q9H0M0,E3|Q53G59,E3,Q53G59,Q9H0M0,KLHL12,WWP1,BTB_3,0,neg2x_initial_degree_matched,,KLHL12,WWP1,KLHL12|WWP1,False,cytoplasm;vesicle,cell_junction;cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm,True,True,True
E3|Q53G59|Q8TCG1,E3|Q53G59,E3,Q53G59,Q8TCG1,KLHL12,CIP2A,BTB_3,0,neg2x_initial_degree_matched,,KLHL12,CIP2A,CIP2A|KLHL12,False,cytoplasm;vesicle,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q53G59|Q13123,E3|Q53G59,E3,Q53G59,Q13123,KLHL12,IK,BTB_3,0,neg2x_initial_degree_matched,,KLHL12,IK,IK|KLHL12,False,cytoplasm;vesicle,cytoplasm;cytoskeleton;nucleus,cytoplasm,True,True,True
E3|Q53G59|Q15257,E3|Q53G59,E3,Q53G59,Q15257,KLHL12,PTPA,BTB_3,0,neg2x_initial_degree_matched,,KLHL12,PTPA,KLHL12|PTPA,False,cytoplasm;vesicle,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q53GT1|Q15717,E3|Q53GT1,E3,Q53GT1,Q15717,KLHL22,ELAVL1,BTB_3,0,neg2x_initial_degree_matched,,KLHL22,ELAVL1,ELAVL1|KLHL22,False,cytoplasm;cytoskeleton;lysosome;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;cytoskeleton;nucleus,True,True,True
E3|Q53GT1|Q9BQE4,E3|Q53GT1,E3,Q53GT1,Q9BQE4,KLHL22,SELENOS,BTB_3,0,neg2x_initial_degree_matched,,KLHL22,SELENOS,KLHL22|SELENOS,False,cytoplasm;cytoskeleton;lysosome;nucleus,cytoplasm;endoplasmic_reticulum;membrane,cytoplasm,True,True,True
E3|Q53GT1|Q9NWZ5,E3|Q53GT1,E3,Q53GT1,Q9NWZ5,KLHL22,UCKL1,BTB_3,0,neg2x_initial_degree_matched,,KLHL22,UCKL1,KLHL22|UCKL1,False,cytoplasm;cytoskeleton;lysosome;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
E3|Q5GLZ8|O43623,E3|Q5GLZ8,E3,Q5GLZ8,O43623,HERC4,SNAI2,HECT,0,neg2x_initial_degree_matched,,HERC4,SNAI2,HERC4|SNAI2,False,cytoplasm,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|Q96PH1,E3|Q5T0T0,E3,Q5T0T0,Q96PH1,MARCHF8,NOX5,RING,0,neg2x_initial_degree_matched,,MARCHF8,NOX5,MARCHF8|NOX5,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,endoplasmic_reticulum;membrane;plasma_membrane,endoplasmic_reticulum;membrane,True,True,True
E3|Q5T0T0|P42679,E3|Q5T0T0,E3,Q5T0T0,P42679,MARCHF8,MATK,RING,0,neg2x_initial_degree_matched,,MARCHF8,MATK,MARCHF8|MATK,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;cytoskeleton;membrane,cytoplasm;membrane,True,True,True
E3|Q5T0T0|Q9ULT6,E3|Q5T0T0,E3,Q5T0T0,Q9ULT6,MARCHF8,ZNRF3,RING,0,neg2x_initial_degree_matched,,MARCHF8,ZNRF3,MARCHF8|ZNRF3,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,membrane;plasma_membrane,membrane,True,True,True
E3|Q5T0T0|O15145,E3|Q5T0T0,E3,Q5T0T0,O15145,MARCHF8,ARPC3,RING,0,neg2x_initial_degree_matched,,MARCHF8,ARPC3,ARPC3|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;cytoskeleton;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|P52630,E3|Q5T0T0,E3,Q5T0T0,P52630,MARCHF8,STAT2,RING,0,neg2x_initial_degree_matched,,MARCHF8,STAT2,MARCHF8|STAT2,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|P06241,E3|Q5T0T0,E3,Q5T0T0,P06241,MARCHF8,FYN,RING,0,neg2x_initial_degree_matched,,MARCHF8,FYN,FYN|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;membrane,True,True,True
E3|Q5T0T0|P57737,E3|Q5T0T0,E3,Q5T0T0,P57737,MARCHF8,CORO7,RING,0,neg2x_initial_degree_matched,,MARCHF8,CORO7,CORO7|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;cytoskeleton;golgi;membrane;vesicle,cytoplasm;golgi;membrane;vesicle,True,True,True
E3|Q5T0T0|Q9UKL4,E3|Q5T0T0,E3,Q5T0T0,Q9UKL4,MARCHF8,GJD2,RING,0,neg2x_initial_degree_matched,,MARCHF8,GJD2,GJD2|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cell_junction;membrane;plasma_membrane,membrane,True,True,True
E3|Q5T0T0|Q13489,E3|Q5T0T0,E3,Q5T0T0,Q13489,MARCHF8,BIRC3,RING,0,neg2x_initial_degree_matched,,MARCHF8,BIRC3,BIRC3|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|P21796,E3|Q5T0T0,E3,Q5T0T0,P21796,MARCHF8,VDAC1,RING,0,neg2x_initial_degree_matched,,MARCHF8,VDAC1,MARCHF8|VDAC1,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,endoplasmic_reticulum;membrane;mitochondrion;plasma_membrane,endoplasmic_reticulum;membrane,True,True,True
E3|Q5T0T0|O00220,E3|Q5T0T0,E3,Q5T0T0,O00220,MARCHF8,TNFRSF10A,RING,0,neg2x_initial_degree_matched,,MARCHF8,TNFRSF10A,MARCHF8|TNFRSF10A,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;membrane;plasma_membrane,cytoplasm;membrane,True,True,True
E3|Q5T0T0|Q676U5,E3|Q5T0T0,E3,Q5T0T0,Q676U5,MARCHF8,ATG16L1,RING,0,neg2x_initial_degree_matched,,MARCHF8,ATG16L1,ATG16L1|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;endoplasmic_reticulum;endosome;lysosome;membrane,cytoplasm;endoplasmic_reticulum;endosome;lysosome;membrane,True,True,True
E3|Q5T0T0|Q15849,E3|Q5T0T0,E3,Q5T0T0,Q15849,MARCHF8,SLC14A2,RING,0,neg2x_initial_degree_matched,,MARCHF8,SLC14A2,MARCHF8|SLC14A2,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,membrane;plasma_membrane,membrane,True,True,True
E3|Q5T0T0|P84077,E3|Q5T0T0,E3,Q5T0T0,P84077,MARCHF8,ARF1,RING,0,neg2x_initial_degree_matched,,MARCHF8,ARF1,ARF1|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;golgi;membrane,cytoplasm;golgi;membrane,True,True,True
E3|Q5T0T0|Q6ZN17,E3|Q5T0T0,E3,Q5T0T0,Q6ZN17,MARCHF8,LIN28B,RING,0,neg2x_initial_degree_matched,,MARCHF8,LIN28B,LIN28B|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|P01135,E3|Q5T0T0,E3,Q5T0T0,P01135,MARCHF8,TGFA,RING,0,neg2x_initial_degree_matched,,MARCHF8,TGFA,MARCHF8|TGFA,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,extracellular;membrane;plasma_membrane,membrane,True,True,True
E3|Q5T0T0|Q15012,E3|Q5T0T0,E3,Q5T0T0,Q15012,MARCHF8,LAPTM4A,RING,0,neg2x_initial_degree_matched,,MARCHF8,LAPTM4A,LAPTM4A|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,membrane,membrane,True,True,True
E3|Q5T0T0|Q15257,E3|Q5T0T0,E3,Q5T0T0,Q15257,MARCHF8,PTPA,RING,0,neg2x_initial_degree_matched,,MARCHF8,PTPA,MARCHF8|PTPA,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|O14618,E3|Q5T0T0,E3,Q5T0T0,O14618,MARCHF8,CCS,RING,0,neg2x_initial_degree_matched,,MARCHF8,CCS,CCS|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm,cytoplasm,True,True,True
E3|Q5T0T0|P34897,E3|Q5T0T0,E3,Q5T0T0,P34897,MARCHF8,SHMT2,RING,0,neg2x_initial_degree_matched,,MARCHF8,SHMT2,MARCHF8|SHMT2,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;membrane;mitochondrion;nucleus,cytoplasm;membrane,True,True,True
E3|Q5T0T0|O60346,E3|Q5T0T0,E3,Q5T0T0,O60346,MARCHF8,PHLPP1,RING,0,neg2x_initial_degree_matched,,MARCHF8,PHLPP1,MARCHF8|PHLPP1,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;membrane,True,True,True
E3|Q5T0T0|P43005,E3|Q5T0T0,E3,Q5T0T0,P43005,MARCHF8,SLC1A1,RING,0,neg2x_initial_degree_matched,,MARCHF8,SLC1A1,MARCHF8|SLC1A1,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,endosome;membrane;plasma_membrane,endosome;membrane,True,True,True
E3|Q5T0T0|Q8WWK9,E3|Q5T0T0,E3,Q5T0T0,Q8WWK9,MARCHF8,CKAP2,RING,0,neg2x_initial_degree_matched,,MARCHF8,CKAP2,CKAP2|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;cytoskeleton,cytoplasm,True,True,True
E3|Q5T0T0|Q7KZI7,E3|Q5T0T0,E3,Q5T0T0,Q7KZI7,MARCHF8,MARK2,RING,0,neg2x_initial_degree_matched,,MARCHF8,MARK2,MARCHF8|MARK2,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;membrane,True,True,True
E3|Q5T0T0|Q00987,E3|Q5T0T0,E3,Q5T0T0,Q00987,MARCHF8,MDM2,RING,0,neg2x_initial_degree_matched,,MARCHF8,MDM2,MARCHF8|MDM2,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|P04114,E3|Q5T0T0,E3,Q5T0T0,P04114,MARCHF8,APOB,RING,0,neg2x_initial_degree_matched,,MARCHF8,APOB,APOB|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;extracellular,cytoplasm,True,True,True
E3|Q5T0T0|P01920,E3|Q5T0T0,E3,Q5T0T0,P01920,MARCHF8,HLA-DQB1,RING,0,neg2x_initial_degree_matched,,MARCHF8,HLA-DQB1,HLA-DQB1|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,endoplasmic_reticulum;endosome;golgi;lysosome;membrane;plasma_membrane,endoplasmic_reticulum;endosome;golgi;lysosome;membrane,True,True,True
E3|Q5T0T0|Q13564,E3|Q5T0T0,E3,Q5T0T0,Q13564,MARCHF8,NAE1,RING,0,neg2x_initial_degree_matched,,MARCHF8,NAE1,MARCHF8|NAE1,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,membrane;plasma_membrane,membrane,True,True,True
E3|Q5T0T0|Q6GPH4,E3|Q5T0T0,E3,Q5T0T0,Q6GPH4,MARCHF8,XAF1,RING,0,neg2x_initial_degree_matched,,MARCHF8,XAF1,MARCHF8|XAF1,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;mitochondrion;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|Q9P2K8,E3|Q5T0T0,E3,Q5T0T0,Q9P2K8,MARCHF8,EIF2AK4,RING,0,neg2x_initial_degree_matched,,MARCHF8,EIF2AK4,EIF2AK4|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm,cytoplasm,True,True,True
E3|Q5T0T0|P07948,E3|Q5T0T0,E3,Q5T0T0,P07948,MARCHF8,LYN,RING,0,neg2x_initial_degree_matched,,MARCHF8,LYN,LYN|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;golgi;membrane;nucleus;plasma_membrane,cytoplasm;golgi;membrane,True,True,True
E3|Q5T0T0|P54727,E3|Q5T0T0,E3,Q5T0T0,P54727,MARCHF8,RAD23B,RING,0,neg2x_initial_degree_matched,,MARCHF8,RAD23B,MARCHF8|RAD23B,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|Q99558,E3|Q5T0T0,E3,Q5T0T0,Q99558,MARCHF8,MAP3K14,RING,0,neg2x_initial_degree_matched,,MARCHF8,MAP3K14,MAP3K14|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm,cytoplasm,True,True,True
E3|Q5T0T0|Q92667,E3|Q5T0T0,E3,Q5T0T0,Q92667,MARCHF8,AKAP1,RING,0,neg2x_initial_degree_matched,,MARCHF8,AKAP1,AKAP1|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,membrane;mitochondrion,membrane,True,True,True
E3|Q5T0T0|P16949,E3|Q5T0T0,E3,Q5T0T0,P16949,MARCHF8,STMN1,RING,0,neg2x_initial_degree_matched,,MARCHF8,STMN1,MARCHF8|STMN1,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;cytoskeleton,cytoplasm,True,True,True
E3|Q5T0T0|Q92769,E3|Q5T0T0,E3,Q5T0T0,Q92769,MARCHF8,HDAC2,RING,0,neg2x_initial_degree_matched,,MARCHF8,HDAC2,HDAC2|MARCHF8,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|Q9NRA0,E3|Q5T0T0,E3,Q5T0T0,Q9NRA0,MARCHF8,SPHK2,RING,0,neg2x_initial_degree_matched,,MARCHF8,SPHK2,MARCHF8|SPHK2,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;endoplasmic_reticulum;lysosome;membrane;mitochondrion;nucleus;plasma_membrane,cytoplasm;endoplasmic_reticulum;lysosome;membrane,True,True,True
E3|Q5T0T0|P67809,E3|Q5T0T0,E3,Q5T0T0,P67809,MARCHF8,YBX1,RING,0,neg2x_initial_degree_matched,,MARCHF8,YBX1,MARCHF8|YBX1,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;extracellular;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|Q8WXF1,E3|Q5T0T0,E3,Q5T0T0,Q8WXF1,MARCHF8,PSPC1,RING,0,neg2x_initial_degree_matched,,MARCHF8,PSPC1,MARCHF8|PSPC1,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|P46934,E3|Q5T0T0,E3,Q5T0T0,P46934,MARCHF8,NEDD4,RING,0,neg2x_initial_degree_matched,,MARCHF8,NEDD4,MARCHF8|NEDD4,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;membrane,True,True,True
E3|Q5T0T0|Q9NR96,E3|Q5T0T0,E3,Q5T0T0,Q9NR96,MARCHF8,TLR9,RING,0,neg2x_initial_degree_matched,,MARCHF8,TLR9,MARCHF8|TLR9,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,True,True,True
E3|Q5T0T0|P06746,E3|Q5T0T0,E3,Q5T0T0,P06746,MARCHF8,POLB,RING,0,neg2x_initial_degree_matched,,MARCHF8,POLB,MARCHF8|POLB,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;nucleus,cytoplasm,True,True,True
E3|Q5T0T0|Q02763,E3|Q5T0T0,E3,Q5T0T0,Q02763,MARCHF8,TEK,RING,0,neg2x_initial_degree_matched,,MARCHF8,TEK,MARCHF8|TEK,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cell_junction;cytoplasm;cytoskeleton;extracellular;membrane;plasma_membrane,cytoplasm;membrane,True,True,True
E3|Q5T0T0|Q07820,E3|Q5T0T0,E3,Q5T0T0,Q07820,MARCHF8,MCL1,RING,0,neg2x_initial_degree_matched,,MARCHF8,MCL1,MARCHF8|MCL1,False,cytoplasm;endoplasmic_reticulum;endosome;golgi;lysosome;membrane;vesicle,cytoplasm;membrane;mitochondrion;nucleus,cytoplasm;membrane,True,True,True
