model,accession,status,length,per_sequence_dim,per_residue_shape,error
esm2_t12_35M_UR50D,P50991,ok,539,480,"(539, 480)",
esm2_t12_35M_UR50D,P51114,ok,621,480,"(621, 480)",
esm2_t12_35M_UR50D,P51168,ok,640,480,"(640, 480)",
esm2_t12_35M_UR50D,P51170,ok,649,480,"(649, 480)",
esm2_t12_35M_UR50D,P51449,ok,518,480,"(518, 480)",
esm2_t12_35M_UR50D,P51451,ok,505,480,"(505, 480)",
esm2_t12_35M_UR50D,P51530,ok,1060,480,"(1060, 480)",
esm2_t12_35M_UR50D,P51532,ok,1647,480,"(1647, 480)",
esm2_t12_35M_UR50D,P51587,ok,3418,480,"(3418, 480)",
esm2_t12_35M_UR50D,P51610,ok,2035,480,"(2035, 480)",
esm2_t12_35M_UR50D,P51617,ok,712,480,"(712, 480)",
esm2_t12_35M_UR50D,P51668,ok,147,480,"(147, 480)",
esm2_t12_35M_UR50D,P51692,ok,787,480,"(787, 480)",
esm2_t12_35M_UR50D,P51784,ok,963,480,"(963, 480)",
esm2_t12_35M_UR50D,P51795,ok,816,480,"(816, 480)",
esm2_t12_35M_UR50D,P51825,ok,1210,480,"(1210, 480)",
esm2_t12_35M_UR50D,P51843,ok,470,480,"(470, 480)",
esm2_t12_35M_UR50D,P51955,ok,445,480,"(445, 480)",
esm2_t12_35M_UR50D,P51965,ok,193,480,"(193, 480)",
esm2_t12_35M_UR50D,P52292,ok,529,480,"(529, 480)",
esm2_t12_35M_UR50D,P52294,ok,538,480,"(538, 480)",
esm2_t12_35M_UR50D,P52333,ok,1124,480,"(1124, 480)",
esm2_t12_35M_UR50D,P52434,ok,150,480,"(150, 480)",
esm2_t12_35M_UR50D,P52564,ok,334,480,"(334, 480)",
esm2_t12_35M_UR50D,P52565,ok,204,480,"(204, 480)",
esm2_t12_35M_UR50D,P52566,ok,201,480,"(201, 480)",
esm2_t12_35M_UR50D,P52597,ok,415,480,"(415, 480)",
esm2_t12_35M_UR50D,P52630,ok,851,480,"(851, 480)",
esm2_t12_35M_UR50D,P52789,ok,917,480,"(917, 480)",
esm2_t12_35M_UR50D,P52907,ok,286,480,"(286, 480)",
esm2_t12_35M_UR50D,P52952,ok,324,480,"(324, 480)",
esm2_t12_35M_UR50D,P53350,ok,603,480,"(603, 480)",
esm2_t12_35M_UR50D,P53355,ok,1430,480,"(1430, 480)",
esm2_t12_35M_UR50D,P53396,ok,1101,480,"(1101, 480)",
esm2_t12_35M_UR50D,P53667,ok,647,480,"(647, 480)",
esm2_t12_35M_UR50D,P53779,ok,464,480,"(464, 480)",
esm2_t12_35M_UR50D,P53804,ok,2025,480,"(2025, 480)",
esm2_t12_35M_UR50D,P53805,ok,252,480,"(252, 480)",
esm2_t12_35M_UR50D,P54098,ok,1239,480,"(1239, 480)",
esm2_t12_35M_UR50D,P54132,ok,1417,480,"(1417, 480)",
esm2_t12_35M_UR50D,P54252,ok,361,480,"(361, 480)",
esm2_t12_35M_UR50D,P54253,ok,815,480,"(815, 480)",
esm2_t12_35M_UR50D,P54274,ok,439,480,"(439, 480)",
esm2_t12_35M_UR50D,P54578,ok,494,480,"(494, 480)",
esm2_t12_35M_UR50D,P54646,ok,552,480,"(552, 480)",
esm2_t12_35M_UR50D,P54652,ok,639,480,"(639, 480)",
esm2_t12_35M_UR50D,P54725,ok,363,480,"(363, 480)",
esm2_t12_35M_UR50D,P54727,ok,409,480,"(409, 480)",
esm2_t12_35M_UR50D,P54762,ok,984,480,"(984, 480)",
esm2_t12_35M_UR50D,P54821,ok,245,480,"(245, 480)",
esm2_t12_35M_UR50D,P54829,ok,565,480,"(565, 480)",
esm2_t12_35M_UR50D,P55008,ok,147,480,"(147, 480)",
esm2_t12_35M_UR50D,P55017,ok,1021,480,"(1021, 480)",
esm2_t12_35M_UR50D,P55036,ok,377,480,"(377, 480)",
esm2_t12_35M_UR50D,P55060,ok,971,480,"(971, 480)",
esm2_t12_35M_UR50D,P55061,ok,237,480,"(237, 480)",
esm2_t12_35M_UR50D,P55072,ok,806,480,"(806, 480)",
esm2_t12_35M_UR50D,P55085,ok,397,480,"(397, 480)",
esm2_t12_35M_UR50D,P55199,ok,621,480,"(621, 480)",
esm2_t12_35M_UR50D,P55210,ok,303,480,"(303, 480)",
esm2_t12_35M_UR50D,P55211,ok,416,480,"(416, 480)",
esm2_t12_35M_UR50D,P55212,ok,293,480,"(293, 480)",
esm2_t12_35M_UR50D,P55290,ok,713,480,"(713, 480)",
esm2_t12_35M_UR50D,P55317,ok,472,480,"(472, 480)",
esm2_t12_35M_UR50D,P55895,ok,527,480,"(527, 480)",
esm2_t12_35M_UR50D,P55957,ok,195,480,"(195, 480)",
esm2_t12_35M_UR50D,P56545,ok,445,480,"(445, 480)",
esm2_t12_35M_UR50D,P56750,ok,224,480,"(224, 480)",
esm2_t12_35M_UR50D,P56817,ok,501,480,"(501, 480)",
esm2_t12_35M_UR50D,P57078,ok,832,480,"(832, 480)",
esm2_t12_35M_UR50D,P57737,ok,925,480,"(925, 480)",
esm2_t12_35M_UR50D,P58004,ok,480,480,"(480, 480)",
esm2_t12_35M_UR50D,P59044,ok,892,480,"(892, 480)",
esm2_t12_35M_UR50D,P60002,ok,83,480,"(83, 480)",
esm2_t12_35M_UR50D,P60321,ok,138,480,"(138, 480)",
esm2_t12_35M_UR50D,P60484,ok,403,480,"(403, 480)",
esm2_t12_35M_UR50D,P60842,ok,406,480,"(406, 480)",
esm2_t12_35M_UR50D,P60903,ok,97,480,"(97, 480)",
esm2_t12_35M_UR50D,P60953,ok,191,480,"(191, 480)",
esm2_t12_35M_UR50D,P61073,ok,352,480,"(352, 480)",
esm2_t12_35M_UR50D,P61077,ok,147,480,"(147, 480)",
esm2_t12_35M_UR50D,P61086,ok,200,480,"(200, 480)",
esm2_t12_35M_UR50D,P61088,ok,152,480,"(152, 480)",
esm2_t12_35M_UR50D,P61224,ok,184,480,"(184, 480)",
esm2_t12_35M_UR50D,P61254,ok,145,480,"(145, 480)",
esm2_t12_35M_UR50D,P61328,ok,243,480,"(243, 480)",
esm2_t12_35M_UR50D,P61371,ok,349,480,"(349, 480)",
esm2_t12_35M_UR50D,P61586,ok,193,480,"(193, 480)",
esm2_t12_35M_UR50D,P61587,ok,244,480,"(244, 480)",
esm2_t12_35M_UR50D,P61956,ok,95,480,"(95, 480)",
esm2_t12_35M_UR50D,P61968,ok,165,480,"(165, 480)",
esm2_t12_35M_UR50D,P62068,ok,366,480,"(366, 480)",
esm2_t12_35M_UR50D,P62136,ok,330,480,"(330, 480)",
esm2_t12_35M_UR50D,P62249,ok,146,480,"(146, 480)",
esm2_t12_35M_UR50D,P62253,ok,170,480,"(170, 480)",
esm2_t12_35M_UR50D,P62324,ok,171,480,"(171, 480)",
esm2_t12_35M_UR50D,P62330,ok,175,480,"(175, 480)",
esm2_t12_35M_UR50D,P62487,ok,172,480,"(172, 480)",
esm2_t12_35M_UR50D,P62714,ok,309,480,"(309, 480)",
esm2_t12_35M_UR50D,P62745,ok,196,480,"(196, 480)",
esm2_t12_35M_UR50D,P62805,ok,103,480,"(103, 480)",
esm2_t12_35M_UR50D,P62807,ok,126,480,"(126, 480)",
esm2_t12_35M_UR50D,P62877,ok,108,480,"(108, 480)",
esm2_t12_35M_UR50D,P62937,ok,165,480,"(165, 480)",
esm2_t12_35M_UR50D,P62979,ok,156,480,"(156, 480)",
esm2_t12_35M_UR50D,P62993,ok,217,480,"(217, 480)",
esm2_t12_35M_UR50D,P63000,ok,192,480,"(192, 480)",
esm2_t12_35M_UR50D,P63165,ok,101,480,"(101, 480)",
esm2_t12_35M_UR50D,P63241,ok,154,480,"(154, 480)",
esm2_t12_35M_UR50D,P63244,ok,317,480,"(317, 480)",
esm2_t12_35M_UR50D,P63252,ok,427,480,"(427, 480)",
esm2_t12_35M_UR50D,P63279,ok,158,480,"(158, 480)",
esm2_t12_35M_UR50D,P63316,ok,161,480,"(161, 480)",
esm2_t12_35M_UR50D,P67775,ok,309,480,"(309, 480)",
esm2_t12_35M_UR50D,P67809,ok,324,480,"(324, 480)",
esm2_t12_35M_UR50D,P67870,ok,215,480,"(215, 480)",
esm2_t12_35M_UR50D,P67936,ok,248,480,"(248, 480)",
esm2_t12_35M_UR50D,P68036,ok,154,480,"(154, 480)",
esm2_t12_35M_UR50D,P68133,ok,377,480,"(377, 480)",
esm2_t12_35M_UR50D,P68363,ok,451,480,"(451, 480)",
esm2_t12_35M_UR50D,P68431,ok,136,480,"(136, 480)",
esm2_t12_35M_UR50D,P69720,ok,192,480,"(192, 480)",
esm2_t12_35M_UR50D,P78317,ok,190,480,"(190, 480)",
esm2_t12_35M_UR50D,P78318,ok,339,480,"(339, 480)",
esm2_t12_35M_UR50D,P78324,ok,504,480,"(504, 480)",
esm2_t12_35M_UR50D,P78344,ok,907,480,"(907, 480)",
esm2_t12_35M_UR50D,P78352,ok,724,480,"(724, 480)",
esm2_t12_35M_UR50D,P78380,ok,273,480,"(273, 480)",
esm2_t12_35M_UR50D,P78396,ok,465,480,"(465, 480)",
esm2_t12_35M_UR50D,P78406,ok,368,480,"(368, 480)",
esm2_t12_35M_UR50D,P78504,ok,1218,480,"(1218, 480)",
esm2_t12_35M_UR50D,P78527,ok,4128,480,"(4128, 480)",
esm2_t12_35M_UR50D,P78543,ok,158,480,"(158, 480)",
esm2_t12_35M_UR50D,P78545,ok,371,480,"(371, 480)",
esm2_t12_35M_UR50D,P79483,ok,266,480,"(266, 480)",
esm2_t12_35M_UR50D,P80192,ok,1104,480,"(1104, 480)",
esm2_t12_35M_UR50D,P80370,ok,383,480,"(383, 480)",
esm2_t12_35M_UR50D,P83916,ok,185,480,"(185, 480)",
esm2_t12_35M_UR50D,P84022,ok,425,480,"(425, 480)",
esm2_t12_35M_UR50D,P84077,ok,181,480,"(181, 480)",
esm2_t12_35M_UR50D,P90489,ok,256,480,"(256, 480)",
esm2_t12_35M_UR50D,P90495,ok,333,480,"(333, 480)",
esm2_t12_35M_UR50D,P98155,ok,873,480,"(873, 480)",
esm2_t12_35M_UR50D,P98161,ok,4303,480,"(4303, 480)",
esm2_t12_35M_UR50D,P98170,ok,497,480,"(497, 480)",
esm2_t12_35M_UR50D,P98174,ok,961,480,"(961, 480)",
esm2_t12_35M_UR50D,P98177,ok,505,480,"(505, 480)",
esm2_t12_35M_UR50D,Q00059,ok,246,480,"(246, 480)",
esm2_t12_35M_UR50D,Q00613,ok,529,480,"(529, 480)",
esm2_t12_35M_UR50D,Q00653,ok,900,480,"(900, 480)",
esm2_t12_35M_UR50D,Q00688,ok,224,480,"(224, 480)",
esm2_t12_35M_UR50D,Q00987,ok,491,480,"(491, 480)",
esm2_t12_35M_UR50D,Q01094,ok,437,480,"(437, 480)",
esm2_t12_35M_UR50D,Q01151,ok,205,480,"(205, 480)",
esm2_t12_35M_UR50D,Q01167,ok,660,480,"(660, 480)",
esm2_t12_35M_UR50D,Q01196,ok,453,480,"(453, 480)",
esm2_t12_35M_UR50D,Q01628,ok,133,480,"(133, 480)",
esm2_t12_35M_UR50D,Q01638,ok,556,480,"(556, 480)",
esm2_t12_35M_UR50D,Q01664,ok,338,480,"(338, 480)",
esm2_t12_35M_UR50D,Q01804,ok,1114,480,"(1114, 480)",
esm2_t12_35M_UR50D,Q01813,ok,784,480,"(784, 480)",
esm2_t12_35M_UR50D,Q01826,ok,763,480,"(763, 480)",
esm2_t12_35M_UR50D,Q01831,ok,940,480,"(940, 480)",
esm2_t12_35M_UR50D,Q01844,ok,656,480,"(656, 480)",
esm2_t12_35M_UR50D,Q01860,ok,360,480,"(360, 480)",
esm2_t12_35M_UR50D,Q01959,ok,620,480,"(620, 480)",
esm2_t12_35M_UR50D,Q02156,ok,737,480,"(737, 480)",
esm2_t12_35M_UR50D,Q02218,ok,1023,480,"(1023, 480)",
esm2_t12_35M_UR50D,Q02241,ok,960,480,"(960, 480)",
esm2_t12_35M_UR50D,Q02246,ok,1040,480,"(1040, 480)",
esm2_t12_35M_UR50D,Q02363,ok,134,480,"(134, 480)",
esm2_t12_35M_UR50D,Q02535,ok,119,480,"(119, 480)",
esm2_t12_35M_UR50D,Q02539,ok,215,480,"(215, 480)",
esm2_t12_35M_UR50D,Q02556,ok,426,480,"(426, 480)",
esm2_t12_35M_UR50D,Q02763,ok,1124,480,"(1124, 480)",
esm2_t12_35M_UR50D,Q02779,ok,954,480,"(954, 480)",
esm2_t12_35M_UR50D,Q02790,ok,459,480,"(459, 480)",
esm2_t12_35M_UR50D,Q03060,ok,345,480,"(345, 480)",
esm2_t12_35M_UR50D,Q03135,ok,178,480,"(178, 480)",
esm2_t12_35M_UR50D,Q03164,ok,3969,480,"(3969, 480)",
esm2_t12_35M_UR50D,Q03188,ok,943,480,"(943, 480)",
esm2_t12_35M_UR50D,Q03431,ok,593,480,"(593, 480)",
esm2_t12_35M_UR50D,Q03468,ok,1493,480,"(1493, 480)",
esm2_t12_35M_UR50D,Q03518,ok,748,480,"(748, 480)",
esm2_t12_35M_UR50D,Q04206,ok,551,480,"(551, 480)",
esm2_t12_35M_UR50D,Q04721,ok,2471,480,"(2471, 480)",
esm2_t12_35M_UR50D,Q04724,ok,770,480,"(770, 480)",
esm2_t12_35M_UR50D,Q04725,ok,743,480,"(743, 480)",
esm2_t12_35M_UR50D,Q04726,ok,772,480,"(772, 480)",
esm2_t12_35M_UR50D,Q04727,ok,773,480,"(773, 480)",
esm2_t12_35M_UR50D,Q04771,ok,509,480,"(509, 480)",
esm2_t12_35M_UR50D,Q04912,ok,1400,480,"(1400, 480)",
esm2_t12_35M_UR50D,Q05086,ok,875,480,"(875, 480)",
esm2_t12_35M_UR50D,Q05195,ok,221,480,"(221, 480)",
esm2_t12_35M_UR50D,Q05513,ok,592,480,"(592, 480)",
esm2_t12_35M_UR50D,Q05516,ok,673,480,"(673, 480)",
esm2_t12_35M_UR50D,Q05586,ok,938,480,"(938, 480)",
esm2_t12_35M_UR50D,Q05CD9,ok,481,480,"(481, 480)",
esm2_t12_35M_UR50D,Q06124,ok,593,480,"(593, 480)",
esm2_t12_35M_UR50D,Q06187,ok,659,480,"(659, 480)",
esm2_t12_35M_UR50D,Q06587,ok,406,480,"(406, 480)",
esm2_t12_35M_UR50D,Q06609,ok,339,480,"(339, 480)",
esm2_t12_35M_UR50D,Q06830,ok,199,480,"(199, 480)",
esm2_t12_35M_UR50D,Q07812,ok,192,480,"(192, 480)",
esm2_t12_35M_UR50D,Q07817,ok,233,480,"(233, 480)",
esm2_t12_35M_UR50D,Q07820,ok,350,480,"(350, 480)",
esm2_t12_35M_UR50D,Q07869,ok,468,480,"(468, 480)",
esm2_t12_35M_UR50D,Q07912,ok,1038,480,"(1038, 480)",
esm2_t12_35M_UR50D,Q08050,ok,763,480,"(763, 480)",
esm2_t12_35M_UR50D,Q08117,ok,197,480,"(197, 480)",
esm2_t12_35M_UR50D,Q08380,ok,585,480,"(585, 480)",
esm2_t12_35M_UR50D,Q08499,ok,809,480,"(809, 480)",
esm2_t12_35M_UR50D,Q08881,ok,620,480,"(620, 480)",
esm2_t12_35M_UR50D,Q08999,ok,1139,480,"(1139, 480)",
esm2_t12_35M_UR50D,Q08AJ9,ok,130,480,"(130, 480)",
esm2_t12_35M_UR50D,Q09472,ok,2414,480,"(2414, 480)",
esm2_t12_35M_UR50D,Q09666,ok,5890,480,"(5890, 480)",
esm2_t12_35M_UR50D,Q0WX57,ok,530,480,"(530, 480)",
esm2_t12_35M_UR50D,Q10589,ok,180,480,"(180, 480)",
esm2_t12_35M_UR50D,Q12770,ok,1279,480,"(1279, 480)",
esm2_t12_35M_UR50D,Q12772,ok,1141,480,"(1141, 480)",
esm2_t12_35M_UR50D,Q12778,ok,655,480,"(655, 480)",
esm2_t12_35M_UR50D,Q12809,ok,1159,480,"(1159, 480)",
esm2_t12_35M_UR50D,Q12824,ok,385,480,"(385, 480)",
esm2_t12_35M_UR50D,Q12834,ok,499,480,"(499, 480)",
esm2_t12_35M_UR50D,Q12852,ok,859,480,"(859, 480)",
esm2_t12_35M_UR50D,Q12888,ok,1972,480,"(1972, 480)",
esm2_t12_35M_UR50D,Q12899,ok,539,480,"(539, 480)",
esm2_t12_35M_UR50D,Q12906,ok,894,480,"(894, 480)",
esm2_t12_35M_UR50D,Q12913,ok,1337,480,"(1337, 480)",
esm2_t12_35M_UR50D,Q12929,ok,822,480,"(822, 480)",
esm2_t12_35M_UR50D,Q12933,ok,501,480,"(501, 480)",
esm2_t12_35M_UR50D,Q12959,ok,904,480,"(904, 480)",
esm2_t12_35M_UR50D,Q12981,ok,228,480,"(228, 480)",
esm2_t12_35M_UR50D,Q13002,ok,908,480,"(908, 480)",
esm2_t12_35M_UR50D,Q13009,ok,1591,480,"(1591, 480)",
esm2_t12_35M_UR50D,Q13042,ok,620,480,"(620, 480)",
esm2_t12_35M_UR50D,Q13043,ok,487,480,"(487, 480)",
esm2_t12_35M_UR50D,Q13049,ok,653,480,"(653, 480)",
esm2_t12_35M_UR50D,Q13064,ok,507,480,"(507, 480)",
esm2_t12_35M_UR50D,Q13077,ok,416,480,"(416, 480)",
esm2_t12_35M_UR50D,Q13085,ok,2346,480,"(2346, 480)",
esm2_t12_35M_UR50D,Q13105,ok,803,480,"(803, 480)",
esm2_t12_35M_UR50D,Q13107,ok,963,480,"(963, 480)",
esm2_t12_35M_UR50D,Q13114,ok,568,480,"(568, 480)",
esm2_t12_35M_UR50D,Q13115,ok,394,480,"(394, 480)",
esm2_t12_35M_UR50D,Q13118,ok,480,480,"(480, 480)",
esm2_t12_35M_UR50D,Q13123,ok,557,480,"(557, 480)",
esm2_t12_35M_UR50D,Q13127,ok,1097,480,"(1097, 480)",
esm2_t12_35M_UR50D,Q13131,ok,559,480,"(559, 480)",
esm2_t12_35M_UR50D,Q13133,ok,447,480,"(447, 480)",
esm2_t12_35M_UR50D,Q13137,ok,446,480,"(446, 480)",
esm2_t12_35M_UR50D,Q13148,ok,414,480,"(414, 480)",
esm2_t12_35M_UR50D,Q13155,ok,320,480,"(320, 480)",
esm2_t12_35M_UR50D,Q13158,ok,208,480,"(208, 480)",
esm2_t12_35M_UR50D,Q13191,ok,982,480,"(982, 480)",
esm2_t12_35M_UR50D,Q13216,ok,396,480,"(396, 480)",
esm2_t12_35M_UR50D,Q13233,ok,1512,480,"(1512, 480)",
esm2_t12_35M_UR50D,Q13257,ok,205,480,"(205, 480)",
esm2_t12_35M_UR50D,Q13263,ok,835,480,"(835, 480)",
esm2_t12_35M_UR50D,Q13291,ok,335,480,"(335, 480)",
esm2_t12_35M_UR50D,Q13309,ok,424,480,"(424, 480)",
esm2_t12_35M_UR50D,Q13323,ok,160,480,"(160, 480)",
esm2_t12_35M_UR50D,Q13330,ok,715,480,"(715, 480)",
esm2_t12_35M_UR50D,Q13352,ok,177,480,"(177, 480)",
esm2_t12_35M_UR50D,Q13356,ok,520,480,"(520, 480)",
esm2_t12_35M_UR50D,Q13363,ok,440,480,"(440, 480)",
esm2_t12_35M_UR50D,Q13404,ok,147,480,"(147, 480)",
esm2_t12_35M_UR50D,Q13415,ok,861,480,"(861, 480)",
esm2_t12_35M_UR50D,Q13422,ok,519,480,"(519, 480)",
esm2_t12_35M_UR50D,Q13451,ok,457,480,"(457, 480)",
esm2_t12_35M_UR50D,Q13467,ok,585,480,"(585, 480)",
esm2_t12_35M_UR50D,Q13469,ok,925,480,"(925, 480)",
esm2_t12_35M_UR50D,Q13485,ok,552,480,"(552, 480)",
esm2_t12_35M_UR50D,Q13489,ok,604,480,"(604, 480)",
esm2_t12_35M_UR50D,Q13490,ok,618,480,"(618, 480)",
esm2_t12_35M_UR50D,Q13492,ok,652,480,"(652, 480)",
esm2_t12_35M_UR50D,Q13501,ok,440,480,"(440, 480)",
esm2_t12_35M_UR50D,Q13535,ok,2644,480,"(2644, 480)",
esm2_t12_35M_UR50D,Q13541,ok,118,480,"(118, 480)",
esm2_t12_35M_UR50D,Q13546,ok,671,480,"(671, 480)",
esm2_t12_35M_UR50D,Q13547,ok,482,480,"(482, 480)",
esm2_t12_35M_UR50D,Q13563,ok,968,480,"(968, 480)",
esm2_t12_35M_UR50D,Q13564,ok,534,480,"(534, 480)",
esm2_t12_35M_UR50D,Q13568,ok,498,480,"(498, 480)",
esm2_t12_35M_UR50D,Q13569,ok,410,480,"(410, 480)",
esm2_t12_35M_UR50D,Q13571,ok,262,480,"(262, 480)",
esm2_t12_35M_UR50D,Q13601,ok,381,480,"(381, 480)",
esm2_t12_35M_UR50D,Q13619,ok,759,480,"(759, 480)",
esm2_t12_35M_UR50D,Q13625,ok,1128,480,"(1128, 480)",
esm2_t12_35M_UR50D,Q13627,ok,763,480,"(763, 480)",
esm2_t12_35M_UR50D,Q13635,ok,1447,480,"(1447, 480)",
esm2_t12_35M_UR50D,Q13651,ok,578,480,"(578, 480)",
esm2_t12_35M_UR50D,Q13702,ok,412,480,"(412, 480)",
esm2_t12_35M_UR50D,Q13740,ok,583,480,"(583, 480)",
esm2_t12_35M_UR50D,Q13761,ok,415,480,"(415, 480)",
esm2_t12_35M_UR50D,Q13794,ok,54,480,"(54, 480)",
esm2_t12_35M_UR50D,Q13829,ok,316,480,"(316, 480)",
esm2_t12_35M_UR50D,Q13873,ok,1038,480,"(1038, 480)",
esm2_t12_35M_UR50D,Q13887,ok,457,480,"(457, 480)",
esm2_t12_35M_UR50D,Q13950,ok,521,480,"(521, 480)",
esm2_t12_35M_UR50D,Q14012,ok,370,480,"(370, 480)",
esm2_t12_35M_UR50D,Q14103,ok,355,480,"(355, 480)",
esm2_t12_35M_UR50D,Q14114,ok,963,480,"(963, 480)",
esm2_t12_35M_UR50D,Q14135,ok,290,480,"(290, 480)",
esm2_t12_35M_UR50D,Q14139,ok,1066,480,"(1066, 480)",
esm2_t12_35M_UR50D,Q14145,ok,624,480,"(624, 480)",
esm2_t12_35M_UR50D,Q14149,ok,939,480,"(939, 480)",
esm2_t12_35M_UR50D,Q14155,ok,803,480,"(803, 480)",
esm2_t12_35M_UR50D,Q14160,ok,1655,480,"(1655, 480)",
esm2_t12_35M_UR50D,Q14164,ok,716,480,"(716, 480)",
esm2_t12_35M_UR50D,Q14190,ok,667,480,"(667, 480)",
esm2_t12_35M_UR50D,Q14191,ok,1432,480,"(1432, 480)",
esm2_t12_35M_UR50D,Q14192,ok,279,480,"(279, 480)",
esm2_t12_35M_UR50D,Q14203,ok,1278,480,"(1278, 480)",
esm2_t12_35M_UR50D,Q14247,ok,550,480,"(550, 480)",
esm2_t12_35M_UR50D,Q14258,ok,630,480,"(630, 480)",
esm2_t12_35M_UR50D,Q14315,ok,2725,480,"(2725, 480)",
esm2_t12_35M_UR50D,Q14324,ok,1141,480,"(1141, 480)",
esm2_t12_35M_UR50D,Q14444,ok,709,480,"(709, 480)",
esm2_t12_35M_UR50D,Q14457,ok,450,480,"(450, 480)",
esm2_t12_35M_UR50D,Q14469,ok,280,480,"(280, 480)",
esm2_t12_35M_UR50D,Q14494,ok,772,480,"(772, 480)",
esm2_t12_35M_UR50D,Q14498,ok,530,480,"(530, 480)",
esm2_t12_35M_UR50D,Q14511,ok,834,480,"(834, 480)",
esm2_t12_35M_UR50D,Q14524,ok,2016,480,"(2016, 480)",
esm2_t12_35M_UR50D,Q14527,ok,1009,480,"(1009, 480)",
esm2_t12_35M_UR50D,Q14534,ok,574,480,"(574, 480)",
esm2_t12_35M_UR50D,Q14558,ok,356,480,"(356, 480)",
esm2_t12_35M_UR50D,Q14573,ok,2671,480,"(2671, 480)",
esm2_t12_35M_UR50D,Q14643,ok,2758,480,"(2758, 480)",
esm2_t12_35M_UR50D,Q14653,ok,427,480,"(427, 480)",
esm2_t12_35M_UR50D,Q14669,ok,1992,480,"(1992, 480)",
esm2_t12_35M_UR50D,Q14678,ok,1352,480,"(1352, 480)",
esm2_t12_35M_UR50D,Q14694,ok,798,480,"(798, 480)",
esm2_t12_35M_UR50D,Q14790,ok,479,480,"(479, 480)",
esm2_t12_35M_UR50D,Q14807,ok,665,480,"(665, 480)",
esm2_t12_35M_UR50D,Q14896,ok,1274,480,"(1274, 480)",
esm2_t12_35M_UR50D,Q14980,ok,2115,480,"(2115, 480)",
esm2_t12_35M_UR50D,Q149N8,ok,1683,480,"(1683, 480)",
esm2_t12_35M_UR50D,Q15004,ok,111,480,"(111, 480)",
esm2_t12_35M_UR50D,Q15011,ok,391,480,"(391, 480)",
esm2_t12_35M_UR50D,Q15012,ok,233,480,"(233, 480)",
esm2_t12_35M_UR50D,Q15018,ok,415,480,"(415, 480)",
esm2_t12_35M_UR50D,Q15020,ok,963,480,"(963, 480)",
esm2_t12_35M_UR50D,Q15022,ok,739,480,"(739, 480)",
esm2_t12_35M_UR50D,Q15040,ok,202,480,"(202, 480)",
esm2_t12_35M_UR50D,Q15051,ok,598,480,"(598, 480)",
esm2_t12_35M_UR50D,Q15059,ok,726,480,"(726, 480)",
esm2_t12_35M_UR50D,Q15154,ok,2024,480,"(2024, 480)",
esm2_t12_35M_UR50D,Q15173,ok,497,480,"(497, 480)",
esm2_t12_35M_UR50D,Q15233,ok,471,480,"(471, 480)",
esm2_t12_35M_UR50D,Q15257,ok,358,480,"(358, 480)",
esm2_t12_35M_UR50D,Q15287,ok,305,480,"(305, 480)",
esm2_t12_35M_UR50D,Q15303,ok,1308,480,"(1308, 480)",
esm2_t12_35M_UR50D,Q15306,ok,451,480,"(451, 480)",
esm2_t12_35M_UR50D,Q15311,ok,655,480,"(655, 480)",
esm2_t12_35M_UR50D,Q15334,ok,1064,480,"(1064, 480)",
esm2_t12_35M_UR50D,Q15361,ok,905,480,"(905, 480)",
esm2_t12_35M_UR50D,Q15382,ok,184,480,"(184, 480)",
esm2_t12_35M_UR50D,Q15386,ok,1083,480,"(1083, 480)",
esm2_t12_35M_UR50D,Q15388,ok,145,480,"(145, 480)",
esm2_t12_35M_UR50D,Q15398,ok,846,480,"(846, 480)",
esm2_t12_35M_UR50D,Q15465,ok,462,480,"(462, 480)",
esm2_t12_35M_UR50D,Q15466,ok,257,480,"(257, 480)",
esm2_t12_35M_UR50D,Q15468,ok,1287,480,"(1287, 480)",
esm2_t12_35M_UR50D,Q15554,ok,542,480,"(542, 480)",
esm2_t12_35M_UR50D,Q15555,ok,327,480,"(327, 480)",
esm2_t12_35M_UR50D,Q15561,ok,434,480,"(434, 480)",
esm2_t12_35M_UR50D,Q15583,ok,401,480,"(401, 480)",
esm2_t12_35M_UR50D,Q15642,ok,601,480,"(601, 480)",
esm2_t12_35M_UR50D,Q15653,ok,356,480,"(356, 480)",
esm2_t12_35M_UR50D,Q15672,ok,202,480,"(202, 480)",
esm2_t12_35M_UR50D,Q15678,ok,1187,480,"(1187, 480)",
esm2_t12_35M_UR50D,Q15717,ok,326,480,"(326, 480)",
esm2_t12_35M_UR50D,Q15726,ok,138,480,"(138, 480)",
esm2_t12_35M_UR50D,Q15742,ok,525,480,"(525, 480)",
esm2_t12_35M_UR50D,Q15750,ok,504,480,"(504, 480)",
esm2_t12_35M_UR50D,Q15751,ok,4861,480,"(4861, 480)",
esm2_t12_35M_UR50D,Q15759,ok,364,480,"(364, 480)",
esm2_t12_35M_UR50D,Q15773,ok,248,480,"(248, 480)",
esm2_t12_35M_UR50D,Q15784,ok,382,480,"(382, 480)",
esm2_t12_35M_UR50D,Q15796,ok,467,480,"(467, 480)",
esm2_t12_35M_UR50D,Q15797,ok,465,480,"(465, 480)",
esm2_t12_35M_UR50D,Q15811,ok,1721,480,"(1721, 480)",
esm2_t12_35M_UR50D,Q15831,ok,433,480,"(433, 480)",
esm2_t12_35M_UR50D,Q15836,ok,100,480,"(100, 480)",
esm2_t12_35M_UR50D,Q15849,ok,920,480,"(920, 480)",
