pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid,enz_gene_norm,sub_gene_norm,gene_pair_key,ppi_physical_flag,enz_compartments,sub_compartments,shared_compartments,has_enz_loc,has_sub_loc,coloc_flag
DUB|Q92995|P51955,DUB|Q92995,DUB,Q92995,P51955,USP13,NEK2,USP,0,neg2x_initial_degree_matched,,USP13,NEK2,NEK2|USP13,False,cytoplasm,cytoplasm;cytoskeleton;nucleus,cytoplasm,True,True,True
DUB|Q92995|Q9Y6Q9,DUB|Q92995,DUB,Q92995,Q9Y6Q9,USP13,NCOA3,USP,0,neg2x_initial_degree_matched,,USP13,NCOA3,NCOA3|USP13,False,cytoplasm,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q92995|Q92769,DUB|Q92995,DUB,Q92995,Q92769,USP13,HDAC2,USP,0,neg2x_initial_degree_matched,,USP13,HDAC2,HDAC2|USP13,False,cytoplasm,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q92995|O43524,DUB|Q92995,DUB,Q92995,O43524,USP13,FOXO3,USP,0,neg2x_initial_degree_matched,,USP13,FOXO3,FOXO3|USP13,False,cytoplasm,cytoplasm;membrane;mitochondrion;nucleus,cytoplasm,True,True,True
DUB|Q92995|Q8NHQ1,DUB|Q92995,DUB,Q92995,Q8NHQ1,USP13,CEP70,USP,0,neg2x_initial_degree_matched,,USP13,CEP70,CEP70|USP13,False,cytoplasm,cytoplasm;cytoskeleton,cytoplasm,True,True,True
DUB|Q92995|Q8N884,DUB|Q92995,DUB,Q92995,Q8N884,USP13,CGAS,USP,0,neg2x_initial_degree_matched,,USP13,CGAS,CGAS|USP13,False,cytoplasm,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm,True,True,True
DUB|Q92995|O95835,DUB|Q92995,DUB,Q92995,O95835,USP13,LATS1,USP,0,neg2x_initial_degree_matched,,USP13,LATS1,LATS1|USP13,False,cytoplasm,cytoplasm;cytoskeleton,cytoplasm,True,True,True
DUB|Q92995|Q13107,DUB|Q92995,DUB,Q92995,Q13107,USP13,USP4,USP,0,neg2x_initial_degree_matched,,USP13,USP4,USP13|USP4,False,cytoplasm,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q92995|P29466,DUB|Q92995,DUB,Q92995,P29466,USP13,CASP1,USP,0,neg2x_initial_degree_matched,,USP13,CASP1,CASP1|USP13,False,cytoplasm,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q92995|P19544,DUB|Q92995,DUB,Q92995,P19544,USP13,WT1,USP,0,neg2x_initial_degree_matched,,USP13,WT1,USP13|WT1,False,cytoplasm,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|P08670,DUB|Q93008,DUB,Q93008,P08670,USP9X,VIM,USP,0,neg2x_initial_degree_matched,,USP9X,VIM,USP9X|VIM,False,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton;membrane;nucleus;plasma_membrane,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|Q9HAU4,DUB|Q93008,DUB,Q93008,Q9HAU4,USP9X,SMURF2,USP,0,neg2x_initial_degree_matched,,USP9X,SMURF2,SMURF2|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm,True,True,True
DUB|Q93008|Q15020,DUB|Q93008,DUB,Q93008,Q15020,USP9X,SART3,USP,0,neg2x_initial_degree_matched,,USP9X,SART3,SART3|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|P06733,DUB|Q93008,DUB,Q93008,P06733,USP9X,ENO1,USP,0,neg2x_initial_degree_matched,,USP9X,ENO1,ENO1|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm,True,True,True
DUB|Q93008|P14618,DUB|Q93008,DUB,Q93008,P14618,USP9X,PKM,USP,0,neg2x_initial_degree_matched,,USP9X,PKM,PKM|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q13309,DUB|Q93008,DUB,Q93008,Q13309,USP9X,SKP2,USP,0,neg2x_initial_degree_matched,,USP9X,SKP2,SKP2|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q9HC16,DUB|Q93008,DUB,Q93008,Q9HC16,USP9X,APOBEC3G,USP,0,neg2x_initial_degree_matched,,USP9X,APOBEC3G,APOBEC3G|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q15382,DUB|Q93008,DUB,Q93008,Q15382,USP9X,RHEB,USP,0,neg2x_initial_degree_matched,,USP9X,RHEB,RHEB|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;endoplasmic_reticulum;golgi;lysosome;membrane,cytoplasm,True,True,True
DUB|Q93008|Q9NVV4,DUB|Q93008,DUB,Q93008,Q9NVV4,USP9X,MTPAP,USP,0,neg2x_initial_degree_matched,,USP9X,MTPAP,MTPAP|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;mitochondrion,cytoplasm,True,True,True
DUB|Q93008|P29590,DUB|Q93008,DUB,Q93008,P29590,USP9X,PML,USP,0,neg2x_initial_degree_matched,,USP9X,PML,PML|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;endoplasmic_reticulum;endosome;membrane;mitochondrion;nucleus,cytoplasm,True,True,True
DUB|Q93008|O15111,DUB|Q93008,DUB,Q93008,O15111,USP9X,CHUK,USP,0,neg2x_initial_degree_matched,,USP9X,CHUK,CHUK|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|P35813,DUB|Q93008,DUB,Q93008,P35813,USP9X,PPM1A,USP,0,neg2x_initial_degree_matched,,USP9X,PPM1A,PPM1A|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;membrane;nucleus,cytoplasm,True,True,True
DUB|Q93008|O75030,DUB|Q93008,DUB,Q93008,O75030,USP9X,MITF,USP,0,neg2x_initial_degree_matched,,USP9X,MITF,MITF|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;lysosome;membrane;nucleus,cytoplasm,True,True,True
DUB|Q93008|P25963,DUB|Q93008,DUB,Q93008,P25963,USP9X,NFKBIA,USP,0,neg2x_initial_degree_matched,,USP9X,NFKBIA,NFKBIA|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q13107,DUB|Q93008,DUB,Q93008,Q13107,USP9X,USP4,USP,0,neg2x_initial_degree_matched,,USP9X,USP4,USP4|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|O75385,DUB|Q93008,DUB,Q93008,O75385,USP9X,ULK1,USP,0,neg2x_initial_degree_matched,,USP9X,ULK1,ULK1|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;membrane,cytoplasm,True,True,True
DUB|Q93008|Q12834,DUB|Q93008,DUB,Q93008,Q12834,USP9X,CDC20,USP,0,neg2x_initial_degree_matched,,USP9X,CDC20,CDC20|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton;nucleus,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|O95166,DUB|Q93008,DUB,Q93008,O95166,USP9X,GABARAP,USP,0,neg2x_initial_degree_matched,,USP9X,GABARAP,GABARAP|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton;golgi;membrane;vesicle,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|Q12778,DUB|Q93008,DUB,Q93008,Q12778,USP9X,FOXO1,USP,0,neg2x_initial_degree_matched,,USP9X,FOXO1,FOXO1|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|P32121,DUB|Q93008,DUB,Q93008,P32121,USP9X,ARRB2,USP,0,neg2x_initial_degree_matched,,USP9X,ARRB2,ARRB2|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;membrane;nucleus;plasma_membrane;vesicle,cytoplasm,True,True,True
DUB|Q93008|Q9NZN5,DUB|Q93008,DUB,Q93008,Q9NZN5,USP9X,ARHGEF12,USP,0,neg2x_initial_degree_matched,,USP9X,ARHGEF12,ARHGEF12|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;membrane,cytoplasm,True,True,True
DUB|Q93008|P38936,DUB|Q93008,DUB,Q93008,P38936,USP9X,CDKN1A,USP,0,neg2x_initial_degree_matched,,USP9X,CDKN1A,CDKN1A|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|P37198,DUB|Q93008,DUB,Q93008,P37198,USP9X,NUP62,USP,0,neg2x_initial_degree_matched,,USP9X,NUP62,NUP62|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton;nucleus,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|O95786,DUB|Q93008,DUB,Q93008,O95786,USP9X,DDX58,USP,0,neg2x_initial_degree_matched,,USP9X,DDX58,DDX58|USP9X,False,cytoplasm;cytoskeleton,cell_junction;cytoplasm;cytoskeleton;membrane,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|O43623,DUB|Q93008,DUB,Q93008,O43623,USP9X,SNAI2,USP,0,neg2x_initial_degree_matched,,USP9X,SNAI2,SNAI2|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|O94979,DUB|Q93008,DUB,Q93008,O94979,USP9X,SEC31A,USP,0,neg2x_initial_degree_matched,,USP9X,SEC31A,SEC31A|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;endoplasmic_reticulum;membrane;vesicle,cytoplasm,True,True,True
DUB|Q93008|P07992,DUB|Q93008,DUB,Q93008,P07992,USP9X,ERCC1,USP,0,neg2x_initial_degree_matched,,USP9X,ERCC1,ERCC1|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q9UMS4,DUB|Q93008,DUB,Q93008,Q9UMS4,USP9X,PRPF19,USP,0,neg2x_initial_degree_matched,,USP9X,PRPF19,PRPF19|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton;nucleus,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|P98170,DUB|Q93008,DUB,Q93008,P98170,USP9X,XIAP,USP,0,neg2x_initial_degree_matched,,USP9X,XIAP,USP9X|XIAP,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q14145,DUB|Q93008,DUB,Q93008,Q14145,USP9X,KEAP1,USP,0,neg2x_initial_degree_matched,,USP9X,KEAP1,KEAP1|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|O60674,DUB|Q93008,DUB,Q93008,O60674,USP9X,JAK2,USP,0,neg2x_initial_degree_matched,,USP9X,JAK2,JAK2|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;membrane;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q9BZS1,DUB|Q93008,DUB,Q93008,Q9BZS1,USP9X,FOXP3,USP,0,neg2x_initial_degree_matched,,USP9X,FOXP3,FOXP3|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q92769,DUB|Q93008,DUB,Q93008,Q92769,USP9X,HDAC2,USP,0,neg2x_initial_degree_matched,,USP9X,HDAC2,HDAC2|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q9NY99,DUB|Q93008,DUB,Q93008,Q9NY99,USP9X,SNTG2,USP,0,neg2x_initial_degree_matched,,USP9X,SNTG2,SNTG2|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|Q9BXW4,DUB|Q93008,DUB,Q93008,Q9BXW4,USP9X,MAP1LC3C,USP,0,neg2x_initial_degree_matched,,USP9X,MAP1LC3C,MAP1LC3C|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton;membrane;vesicle,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|P42771,DUB|Q93008,DUB,Q93008,P42771,USP9X,CDKN2A,USP,0,neg2x_initial_degree_matched,,USP9X,CDKN2A,CDKN2A|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q9NYJ8,DUB|Q93008,DUB,Q93008,Q9NYJ8,USP9X,TAB2,USP,0,neg2x_initial_degree_matched,,USP9X,TAB2,TAB2|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;endosome;lysosome;membrane,cytoplasm,True,True,True
DUB|Q93008|Q8NEB9,DUB|Q93008,DUB,Q93008,Q8NEB9,USP9X,PIK3C3,USP,0,neg2x_initial_degree_matched,,USP9X,PIK3C3,PIK3C3|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;endosome;vesicle,cytoplasm,True,True,True
DUB|Q93008|P61088,DUB|Q93008,DUB,Q93008,P61088,USP9X,UBE2N,USP,0,neg2x_initial_degree_matched,,USP9X,UBE2N,UBE2N|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q13257,DUB|Q93008,DUB,Q93008,Q13257,USP9X,MAD2L1,USP,0,neg2x_initial_degree_matched,,USP9X,MAD2L1,MAD2L1|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton;nucleus,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|Q7Z569,DUB|Q93008,DUB,Q93008,Q7Z569,USP9X,BRAP,USP,0,neg2x_initial_degree_matched,,USP9X,BRAP,BRAP|USP9X,False,cytoplasm;cytoskeleton,cytoplasm,cytoplasm,True,True,True
DUB|Q93008|Q9UER7,DUB|Q93008,DUB,Q93008,Q9UER7,USP9X,DAXX,USP,0,neg2x_initial_degree_matched,,USP9X,DAXX,DAXX|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q9Y4K3,DUB|Q93008,DUB,Q93008,Q9Y4K3,USP9X,TRAF6,USP,0,neg2x_initial_degree_matched,,USP9X,TRAF6,TRAF6|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|O60260,DUB|Q93008,DUB,Q93008,O60260,USP9X,PRKN,USP,0,neg2x_initial_degree_matched,,USP9X,PRKN,PRKN|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion;nucleus,cytoplasm,True,True,True
DUB|Q93008|O00429,DUB|Q93008,DUB,Q93008,O00429,USP9X,DNM1L,USP,0,neg2x_initial_degree_matched,,USP9X,DNM1L,DNM1L|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;endoplasmic_reticulum;golgi;membrane;mitochondrion;peroxisome;vesicle,cytoplasm,True,True,True
DUB|Q93008|Q13131,DUB|Q93008,DUB,Q93008,Q13131,USP9X,PRKAA1,USP,0,neg2x_initial_degree_matched,,USP9X,PRKAA1,PRKAA1|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|O15287,DUB|Q93008,DUB,Q93008,O15287,USP9X,FANCG,USP,0,neg2x_initial_degree_matched,,USP9X,FANCG,FANCG|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|P62136,DUB|Q93008,DUB,Q93008,P62136,USP9X,PPP1CA,USP,0,neg2x_initial_degree_matched,,USP9X,PPP1CA,PPP1CA|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q13546,DUB|Q93008,DUB,Q93008,Q13546,USP9X,RIPK1,USP,0,neg2x_initial_degree_matched,,USP9X,RIPK1,RIPK1|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q93008|P12956,DUB|Q93008,DUB,Q93008,P12956,USP9X,XRCC6,USP,0,neg2x_initial_degree_matched,,USP9X,XRCC6,USP9X|XRCC6,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q9NS91,DUB|Q93008,DUB,Q93008,Q9NS91,USP9X,RAD18,USP,0,neg2x_initial_degree_matched,,USP9X,RAD18,RAD18|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton;nucleus,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|Q9UHD2,DUB|Q93008,DUB,Q93008,Q9UHD2,USP9X,TBK1,USP,0,neg2x_initial_degree_matched,,USP9X,TBK1,TBK1|USP9X,False,cytoplasm;cytoskeleton,cytoplasm,cytoplasm,True,True,True
DUB|Q93008|Q16635,DUB|Q93008,DUB,Q93008,Q16635,USP9X,TAZ,USP,0,neg2x_initial_degree_matched,,USP9X,TAZ,TAZ|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;membrane;mitochondrion,cytoplasm,True,True,True
DUB|Q93008|Q86WV6,DUB|Q93008,DUB,Q93008,Q86WV6,USP9X,TMEM173,USP,0,neg2x_initial_degree_matched,,USP9X,TMEM173,TMEM173|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;endoplasmic_reticulum;golgi;lysosome;membrane;mitochondrion;plasma_membrane;vesicle,cytoplasm,True,True,True
DUB|Q93008|O15530,DUB|Q93008,DUB,Q93008,O15530,USP9X,PDPK1,USP,0,neg2x_initial_degree_matched,,USP9X,PDPK1,PDPK1|USP9X,False,cytoplasm;cytoskeleton,cell_junction;cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm,True,True,True
DUB|Q93008|Q96GD4,DUB|Q93008,DUB,Q93008,Q96GD4,USP9X,AURKB,USP,0,neg2x_initial_degree_matched,,USP9X,AURKB,AURKB|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton;nucleus,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|Q13469,DUB|Q93008,DUB,Q93008,Q13469,USP9X,NFATC2,USP,0,neg2x_initial_degree_matched,,USP9X,NFATC2,NFATC2|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q93008|O15169,DUB|Q93008,DUB,Q93008,O15169,USP9X,AXIN1,USP,0,neg2x_initial_degree_matched,,USP9X,AXIN1,AXIN1|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm,True,True,True
DUB|Q93008|Q9UNE7,DUB|Q93008,DUB,Q93008,Q9UNE7,USP9X,STUB1,USP,0,neg2x_initial_degree_matched,,USP9X,STUB1,STUB1|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;mitochondrion;nucleus,cytoplasm,True,True,True
DUB|Q93008|P10636,DUB|Q93008,DUB,Q93008,P10636,USP9X,MAPT,USP,0,neg2x_initial_degree_matched,,USP9X,MAPT,MAPT|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;cytoskeleton;extracellular;membrane;plasma_membrane,cytoplasm;cytoskeleton,True,True,True
DUB|Q93008|P78352,DUB|Q93008,DUB,Q93008,P78352,USP9X,DLG4,USP,0,neg2x_initial_degree_matched,,USP9X,DLG4,DLG4|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q93008|Q16620,DUB|Q93008,DUB,Q93008,Q16620,USP9X,NTRK2,USP,0,neg2x_initial_degree_matched,,USP9X,NTRK2,NTRK2|USP9X,False,cytoplasm;cytoskeleton,cytoplasm;endosome;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q93008|P55072,DUB|Q93008,DUB,Q93008,P55072,USP9X,VCP,USP,0,neg2x_initial_degree_matched,,USP9X,VCP,USP9X|VCP,False,cytoplasm;cytoskeleton,cytoplasm;endoplasmic_reticulum;nucleus,cytoplasm,True,True,True
DUB|Q93008|Q5XPI4,DUB|Q93008,DUB,Q93008,Q5XPI4,USP9X,RNF123,USP,0,neg2x_initial_degree_matched,,USP9X,RNF123,RNF123|USP9X,False,cytoplasm;cytoskeleton,cytoplasm,cytoplasm,True,True,True
DUB|Q93009|Q9BYX4,DUB|Q93009,DUB,Q93009,Q9BYX4,USP7,IFIH1,USP,0,neg2x_initial_degree_matched,,USP7,IFIH1,IFIH1|USP7,False,cytoplasm;nucleus,cytoplasm;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q93009|Q13137,DUB|Q93009,DUB,Q93009,Q13137,USP7,CALCOCO2,USP,0,neg2x_initial_degree_matched,,USP7,CALCOCO2,CALCOCO2|USP7,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;membrane;nucleus;vesicle,cytoplasm;nucleus,True,True,True
DUB|Q93009|P25963,DUB|Q93009,DUB,Q93009,P25963,USP7,NFKBIA,USP,0,neg2x_initial_degree_matched,,USP7,NFKBIA,NFKBIA|USP7,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q93009|Q9UPN4,DUB|Q93009,DUB,Q93009,Q9UPN4,USP7,CEP131,USP,0,neg2x_initial_degree_matched,,USP7,CEP131,CEP131|USP7,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;golgi;vesicle,cytoplasm,True,True,True
DUB|Q93009|Q9BYB0,DUB|Q93009,DUB,Q93009,Q9BYB0,USP7,SHANK3,USP,0,neg2x_initial_degree_matched,,USP7,SHANK3,SHANK3|USP7,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|Q93009|P43405,DUB|Q93009,DUB,Q93009,P43405,USP7,SYK,USP,0,neg2x_initial_degree_matched,,USP7,SYK,SYK|USP7,False,cytoplasm;nucleus,cytoplasm;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q93009|P12830,DUB|Q93009,DUB,Q93009,P12830,USP7,CDH1,USP,0,neg2x_initial_degree_matched,,USP7,CDH1,CDH1|USP7,False,cytoplasm;nucleus,cell_junction;cytoplasm;cytoskeleton;endosome;golgi;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q93009|P51168,DUB|Q93009,DUB,Q93009,P51168,USP7,SCNN1B,USP,0,neg2x_initial_degree_matched,,USP7,SCNN1B,SCNN1B|USP7,False,cytoplasm;nucleus,cytoplasm;membrane;plasma_membrane;vesicle,cytoplasm,True,True,True
DUB|Q93009|Q9H040,DUB|Q93009,DUB,Q93009,Q9H040,USP7,SPRTN,USP,0,neg2x_initial_degree_matched,,USP7,SPRTN,SPRTN|USP7,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q93009|P42345,DUB|Q93009,DUB,Q93009,P42345,USP7,MTOR,USP,0,neg2x_initial_degree_matched,,USP7,MTOR,MTOR|USP7,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;golgi;lysosome;membrane;mitochondrion;nucleus;plasma_membrane;vesicle,cytoplasm;nucleus,True,True,True
DUB|Q93009|O00512,DUB|Q93009,DUB,Q93009,O00512,USP7,BCL9,USP,0,neg2x_initial_degree_matched,,USP7,BCL9,BCL9|USP7,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q93009|Q9BXW4,DUB|Q93009,DUB,Q93009,Q9BXW4,USP7,MAP1LC3C,USP,0,neg2x_initial_degree_matched,,USP7,MAP1LC3C,MAP1LC3C|USP7,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;membrane;vesicle,cytoplasm,True,True,True
DUB|Q93009|Q7Z569,DUB|Q93009,DUB,Q93009,Q7Z569,USP7,BRAP,USP,0,neg2x_initial_degree_matched,,USP7,BRAP,BRAP|USP7,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|Q93009|O95166,DUB|Q93009,DUB,Q93009,O95166,USP7,GABARAP,USP,0,neg2x_initial_degree_matched,,USP7,GABARAP,GABARAP|USP7,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;golgi;membrane;vesicle,cytoplasm,True,True,True
DUB|Q93009|Q05195,DUB|Q93009,DUB,Q93009,Q05195,USP7,MXD1,USP,0,neg2x_initial_degree_matched,,USP7,MXD1,MXD1|USP7,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q93009|Q9HCE0,DUB|Q93009,DUB,Q93009,Q9HCE0,USP7,EPG5,USP,0,neg2x_initial_degree_matched,,USP7,EPG5,EPG5|USP7,False,cytoplasm;nucleus,cytoplasm;lysosome,cytoplasm,True,True,True
DUB|Q93009|Q9Y6N7,DUB|Q93009,DUB,Q93009,Q9Y6N7,USP7,ROBO1,USP,0,neg2x_initial_degree_matched,,USP7,ROBO1,ROBO1|USP7,False,cytoplasm;nucleus,endoplasmic_reticulum;golgi;membrane;nucleus;plasma_membrane,nucleus,True,True,True
DUB|Q93009|Q02363,DUB|Q93009,DUB,Q93009,Q02363,USP7,ID2,USP,0,neg2x_initial_degree_matched,,USP7,ID2,ID2|USP7,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q93009|Q12834,DUB|Q93009,DUB,Q93009,Q12834,USP7,CDC20,USP,0,neg2x_initial_degree_matched,,USP7,CDC20,CDC20|USP7,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q93009|O15105,DUB|Q93009,DUB,Q93009,O15105,USP7,SMAD7,USP,0,neg2x_initial_degree_matched,,USP7,SMAD7,SMAD7|USP7,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q93009|Q9H6R0,DUB|Q93009,DUB,Q93009,Q9H6R0,USP7,DHX33,USP,0,neg2x_initial_degree_matched,,USP7,DHX33,DHX33|USP7,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q93009|O60493,DUB|Q93009,DUB,Q93009,O60493,USP7,SNX3,USP,0,neg2x_initial_degree_matched,,USP7,SNX3,SNX3|USP7,False,cytoplasm;nucleus,cytoplasm;endosome;vesicle,cytoplasm,True,True,True
DUB|Q93009|P62993,DUB|Q93009,DUB,Q93009,P62993,USP7,GRB2,USP,0,neg2x_initial_degree_matched,,USP7,GRB2,GRB2|USP7,False,cytoplasm;nucleus,cytoplasm;endosome;golgi;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q93009|Q96RL1,DUB|Q93009,DUB,Q93009,Q96RL1,USP7,UIMC1,USP,0,neg2x_initial_degree_matched,,USP7,UIMC1,UIMC1|USP7,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q93009|O60674,DUB|Q93009,DUB,Q93009,O60674,USP7,JAK2,USP,0,neg2x_initial_degree_matched,,USP7,JAK2,JAK2|USP7,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q93009|P43246,DUB|Q93009,DUB,Q93009,P43246,USP7,MSH2,USP,0,neg2x_initial_degree_matched,,USP7,MSH2,MSH2|USP7,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q93009|Q13887,DUB|Q93009,DUB,Q93009,Q13887,USP7,KLF5,USP,0,neg2x_initial_degree_matched,,USP7,KLF5,KLF5|USP7,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
