model,accession,status,length,per_sequence_dim,per_residue_shape,error
prot_bert,Q05513,ok,592,1024,"(592, 1024)",
prot_bert,Q05516,ok,673,1024,"(673, 1024)",
prot_bert,Q05586,ok,938,1024,"(938, 1024)",
prot_bert,Q05CD9,ok,481,1024,"(481, 1024)",
prot_bert,Q06124,ok,593,1024,"(593, 1024)",
prot_bert,Q06187,ok,659,1024,"(659, 1024)",
prot_bert,Q06587,ok,406,1024,"(406, 1024)",
prot_bert,Q06609,ok,339,1024,"(339, 1024)",
prot_bert,Q06830,ok,199,1024,"(199, 1024)",
prot_bert,Q07812,ok,192,1024,"(192, 1024)",
prot_bert,Q07817,ok,233,1024,"(233, 1024)",
prot_bert,Q07820,ok,350,1024,"(350, 1024)",
prot_bert,Q07869,ok,468,1024,"(468, 1024)",
prot_bert,Q07912,ok,1038,1024,"(1038, 1024)",
prot_bert,Q08050,ok,763,1024,"(763, 1024)",
prot_bert,Q08117,ok,197,1024,"(197, 1024)",
prot_bert,Q08380,ok,585,1024,"(585, 1024)",
prot_bert,Q08499,ok,809,1024,"(809, 1024)",
prot_bert,Q08881,ok,620,1024,"(620, 1024)",
prot_bert,Q08999,ok,1139,1024,"(1139, 1024)",
prot_bert,Q08AJ9,ok,130,1024,"(130, 1024)",
prot_bert,Q09472,ok,2414,1024,"(2414, 1024)",
prot_bert,Q09666,ok,5890,1024,"(5890, 1024)",
prot_bert,Q0WX57,ok,530,1024,"(530, 1024)",
prot_bert,Q10589,ok,180,1024,"(180, 1024)",
prot_bert,Q12770,ok,1279,1024,"(1279, 1024)",
prot_bert,Q12772,ok,1141,1024,"(1141, 1024)",
prot_bert,Q12778,ok,655,1024,"(655, 1024)",
prot_bert,Q12809,ok,1159,1024,"(1159, 1024)",
prot_bert,Q12824,ok,385,1024,"(385, 1024)",
prot_bert,Q12834,ok,499,1024,"(499, 1024)",
prot_bert,Q12852,ok,859,1024,"(859, 1024)",
prot_bert,Q12888,ok,1972,1024,"(1972, 1024)",
prot_bert,Q12899,ok,539,1024,"(539, 1024)",
prot_bert,Q12906,ok,894,1024,"(894, 1024)",
prot_bert,Q12913,ok,1337,1024,"(1337, 1024)",
prot_bert,Q12929,ok,822,1024,"(822, 1024)",
prot_bert,Q12933,ok,501,1024,"(501, 1024)",
prot_bert,Q12959,ok,904,1024,"(904, 1024)",
prot_bert,Q12981,ok,228,1024,"(228, 1024)",
prot_bert,Q13002,ok,908,1024,"(908, 1024)",
prot_bert,Q13009,ok,1591,1024,"(1591, 1024)",
prot_bert,Q13042,ok,620,1024,"(620, 1024)",
prot_bert,Q13043,ok,487,1024,"(487, 1024)",
prot_bert,Q13049,ok,653,1024,"(653, 1024)",
prot_bert,Q13064,ok,507,1024,"(507, 1024)",
prot_bert,Q13077,ok,416,1024,"(416, 1024)",
prot_bert,Q13085,ok,2346,1024,"(2346, 1024)",
prot_bert,Q13105,ok,803,1024,"(803, 1024)",
prot_bert,Q13107,ok,963,1024,"(963, 1024)",
prot_bert,Q13114,ok,568,1024,"(568, 1024)",
prot_bert,Q13115,ok,394,1024,"(394, 1024)",
prot_bert,Q13118,ok,480,1024,"(480, 1024)",
prot_bert,Q13123,ok,557,1024,"(557, 1024)",
prot_bert,Q13127,ok,1097,1024,"(1097, 1024)",
prot_bert,Q13131,ok,559,1024,"(559, 1024)",
prot_bert,Q13133,ok,447,1024,"(447, 1024)",
prot_bert,Q13137,ok,446,1024,"(446, 1024)",
prot_bert,Q13148,ok,414,1024,"(414, 1024)",
prot_bert,Q13155,ok,320,1024,"(320, 1024)",
prot_bert,Q13158,ok,208,1024,"(208, 1024)",
prot_bert,Q13191,ok,982,1024,"(982, 1024)",
prot_bert,Q13216,ok,396,1024,"(396, 1024)",
prot_bert,Q13233,ok,1512,1024,"(1512, 1024)",
prot_bert,Q13257,ok,205,1024,"(205, 1024)",
prot_bert,Q13263,ok,835,1024,"(835, 1024)",
prot_bert,Q13291,ok,335,1024,"(335, 1024)",
prot_bert,Q13309,ok,424,1024,"(424, 1024)",
prot_bert,Q13323,ok,160,1024,"(160, 1024)",
prot_bert,Q13330,ok,715,1024,"(715, 1024)",
prot_bert,Q13352,ok,177,1024,"(177, 1024)",
prot_bert,Q13356,ok,520,1024,"(520, 1024)",
prot_bert,Q13363,ok,440,1024,"(440, 1024)",
prot_bert,Q13404,ok,147,1024,"(147, 1024)",
prot_bert,Q13415,ok,861,1024,"(861, 1024)",
prot_bert,Q13422,ok,519,1024,"(519, 1024)",
prot_bert,Q13451,ok,457,1024,"(457, 1024)",
prot_bert,Q13467,ok,585,1024,"(585, 1024)",
prot_bert,Q13469,ok,925,1024,"(925, 1024)",
prot_bert,Q13485,ok,552,1024,"(552, 1024)",
prot_bert,Q13489,ok,604,1024,"(604, 1024)",
prot_bert,Q13490,ok,618,1024,"(618, 1024)",
prot_bert,Q13492,ok,652,1024,"(652, 1024)",
prot_bert,Q13501,ok,440,1024,"(440, 1024)",
prot_bert,Q13535,ok,2644,1024,"(2644, 1024)",
prot_bert,Q13541,ok,118,1024,"(118, 1024)",
prot_bert,Q13546,ok,671,1024,"(671, 1024)",
prot_bert,Q13547,ok,482,1024,"(482, 1024)",
prot_bert,Q13563,ok,968,1024,"(968, 1024)",
prot_bert,Q13564,ok,534,1024,"(534, 1024)",
prot_bert,Q13568,ok,498,1024,"(498, 1024)",
prot_bert,Q13569,ok,410,1024,"(410, 1024)",
prot_bert,Q13571,ok,262,1024,"(262, 1024)",
prot_bert,Q13601,ok,381,1024,"(381, 1024)",
prot_bert,Q13619,ok,759,1024,"(759, 1024)",
prot_bert,Q13625,ok,1128,1024,"(1128, 1024)",
prot_bert,Q13627,ok,763,1024,"(763, 1024)",
prot_bert,Q13635,ok,1447,1024,"(1447, 1024)",
prot_bert,Q13651,ok,578,1024,"(578, 1024)",
prot_bert,Q13702,ok,412,1024,"(412, 1024)",
prot_bert,Q13740,ok,583,1024,"(583, 1024)",
prot_bert,Q13761,ok,415,1024,"(415, 1024)",
prot_bert,Q13794,ok,54,1024,"(54, 1024)",
prot_bert,Q13829,ok,316,1024,"(316, 1024)",
prot_bert,Q13873,ok,1038,1024,"(1038, 1024)",
prot_bert,Q13887,ok,457,1024,"(457, 1024)",
prot_bert,Q13950,ok,521,1024,"(521, 1024)",
prot_bert,Q14012,ok,370,1024,"(370, 1024)",
prot_bert,Q14103,ok,355,1024,"(355, 1024)",
prot_bert,Q14114,ok,963,1024,"(963, 1024)",
prot_bert,Q14135,ok,290,1024,"(290, 1024)",
prot_bert,Q14139,ok,1066,1024,"(1066, 1024)",
prot_bert,Q14145,ok,624,1024,"(624, 1024)",
prot_bert,Q14149,ok,939,1024,"(939, 1024)",
prot_bert,Q14155,ok,803,1024,"(803, 1024)",
prot_bert,Q14160,ok,1655,1024,"(1655, 1024)",
prot_bert,Q14164,ok,716,1024,"(716, 1024)",
prot_bert,Q14190,ok,667,1024,"(667, 1024)",
prot_bert,Q14191,ok,1432,1024,"(1432, 1024)",
prot_bert,Q14192,ok,279,1024,"(279, 1024)",
prot_bert,Q14203,ok,1278,1024,"(1278, 1024)",
prot_bert,Q14247,ok,550,1024,"(550, 1024)",
prot_bert,Q14258,ok,630,1024,"(630, 1024)",
prot_bert,Q14315,ok,2725,1024,"(2725, 1024)",
prot_bert,Q14324,ok,1141,1024,"(1141, 1024)",
prot_bert,Q14444,ok,709,1024,"(709, 1024)",
prot_bert,Q14457,ok,450,1024,"(450, 1024)",
prot_bert,Q14469,ok,280,1024,"(280, 1024)",
prot_bert,Q14494,ok,772,1024,"(772, 1024)",
prot_bert,Q14498,ok,530,1024,"(530, 1024)",
prot_bert,Q14511,ok,834,1024,"(834, 1024)",
prot_bert,Q14524,ok,2016,1024,"(2016, 1024)",
prot_bert,Q14527,ok,1009,1024,"(1009, 1024)",
prot_bert,Q14534,ok,574,1024,"(574, 1024)",
prot_bert,Q14558,ok,356,1024,"(356, 1024)",
prot_bert,Q14573,ok,2671,1024,"(2671, 1024)",
prot_bert,Q14643,ok,2758,1024,"(2758, 1024)",
prot_bert,Q14653,ok,427,1024,"(427, 1024)",
prot_bert,Q14669,ok,1992,1024,"(1992, 1024)",
prot_bert,Q14678,ok,1352,1024,"(1352, 1024)",
prot_bert,Q14694,ok,798,1024,"(798, 1024)",
prot_bert,Q14790,ok,479,1024,"(479, 1024)",
prot_bert,Q14807,ok,665,1024,"(665, 1024)",
prot_bert,Q14896,ok,1274,1024,"(1274, 1024)",
prot_bert,Q14980,ok,2115,1024,"(2115, 1024)",
prot_bert,Q149N8,ok,1683,1024,"(1683, 1024)",
prot_bert,Q15004,ok,111,1024,"(111, 1024)",
prot_bert,Q15011,ok,391,1024,"(391, 1024)",
prot_bert,Q15012,ok,233,1024,"(233, 1024)",
prot_bert,Q15018,ok,415,1024,"(415, 1024)",
prot_bert,Q15020,ok,963,1024,"(963, 1024)",
prot_bert,Q15022,ok,739,1024,"(739, 1024)",
prot_bert,Q15040,ok,202,1024,"(202, 1024)",
prot_bert,Q15051,ok,598,1024,"(598, 1024)",
prot_bert,Q15059,ok,726,1024,"(726, 1024)",
prot_bert,Q15154,ok,2024,1024,"(2024, 1024)",
prot_bert,Q15173,ok,497,1024,"(497, 1024)",
prot_bert,Q15233,ok,471,1024,"(471, 1024)",
prot_bert,Q15257,ok,358,1024,"(358, 1024)",
prot_bert,Q15287,ok,305,1024,"(305, 1024)",
prot_bert,Q15303,ok,1308,1024,"(1308, 1024)",
prot_bert,Q15306,ok,451,1024,"(451, 1024)",
prot_bert,Q15311,ok,655,1024,"(655, 1024)",
prot_bert,Q15334,ok,1064,1024,"(1064, 1024)",
prot_bert,Q15361,ok,905,1024,"(905, 1024)",
prot_bert,Q15382,ok,184,1024,"(184, 1024)",
prot_bert,Q15386,ok,1083,1024,"(1083, 1024)",
prot_bert,Q15388,ok,145,1024,"(145, 1024)",
prot_bert,Q15398,ok,846,1024,"(846, 1024)",
prot_bert,Q15465,ok,462,1024,"(462, 1024)",
prot_bert,Q15466,ok,257,1024,"(257, 1024)",
prot_bert,Q15468,ok,1287,1024,"(1287, 1024)",
prot_bert,Q15554,ok,542,1024,"(542, 1024)",
prot_bert,Q15555,ok,327,1024,"(327, 1024)",
prot_bert,Q15561,ok,434,1024,"(434, 1024)",
prot_bert,Q15583,ok,401,1024,"(401, 1024)",
prot_bert,Q15642,ok,601,1024,"(601, 1024)",
prot_bert,Q15653,ok,356,1024,"(356, 1024)",
prot_bert,Q15672,ok,202,1024,"(202, 1024)",
prot_bert,Q15678,ok,1187,1024,"(1187, 1024)",
prot_bert,Q15717,ok,326,1024,"(326, 1024)",
prot_bert,Q15726,ok,138,1024,"(138, 1024)",
prot_bert,Q15742,ok,525,1024,"(525, 1024)",
prot_bert,Q15750,ok,504,1024,"(504, 1024)",
prot_bert,Q15751,ok,4861,1024,"(4861, 1024)",
prot_bert,Q15759,ok,364,1024,"(364, 1024)",
prot_bert,Q15773,ok,248,1024,"(248, 1024)",
prot_bert,Q15784,ok,382,1024,"(382, 1024)",
prot_bert,Q15796,ok,467,1024,"(467, 1024)",
prot_bert,Q15797,ok,465,1024,"(465, 1024)",
prot_bert,Q15811,ok,1721,1024,"(1721, 1024)",
prot_bert,Q15831,ok,433,1024,"(433, 1024)",
prot_bert,Q15836,ok,100,1024,"(100, 1024)",
prot_bert,Q15849,ok,920,1024,"(920, 1024)",
prot_bert,Q15858,ok,1988,1024,"(1988, 1024)",
prot_bert,Q15910,ok,746,1024,"(746, 1024)",
prot_bert,Q15911,ok,3703,1024,"(3703, 1024)",
prot_bert,Q16186,ok,407,1024,"(407, 1024)",
prot_bert,Q16204,ok,474,1024,"(474, 1024)",
prot_bert,Q16236,ok,605,1024,"(605, 1024)",
prot_bert,Q16342,ok,344,1024,"(344, 1024)",
prot_bert,Q16526,ok,586,1024,"(586, 1024)",
prot_bert,Q16531,ok,1140,1024,"(1140, 1024)",
prot_bert,Q16537,ok,467,1024,"(467, 1024)",
prot_bert,Q16558,ok,191,1024,"(191, 1024)",
prot_bert,Q16584,ok,847,1024,"(847, 1024)",
prot_bert,Q16589,ok,344,1024,"(344, 1024)",
prot_bert,Q16611,ok,211,1024,"(211, 1024)",
prot_bert,Q16620,ok,822,1024,"(822, 1024)",
prot_bert,Q16621,ok,373,1024,"(373, 1024)",
prot_bert,Q16623,ok,288,1024,"(288, 1024)",
prot_bert,Q16625,ok,522,1024,"(522, 1024)",
prot_bert,Q16630,ok,551,1024,"(551, 1024)",
prot_bert,Q16633,ok,256,1024,"(256, 1024)",
prot_bert,Q16635,ok,262,1024,"(262, 1024)",
prot_bert,Q16637,ok,294,1024,"(294, 1024)",
prot_bert,Q16655,ok,118,1024,"(118, 1024)",
prot_bert,Q16656,ok,503,1024,"(503, 1024)",
prot_bert,Q16659,ok,721,1024,"(721, 1024)",
prot_bert,Q16665,ok,826,1024,"(826, 1024)",
prot_bert,Q16666,ok,785,1024,"(785, 1024)",
prot_bert,Q16695,ok,136,1024,"(136, 1024)",
prot_bert,Q16777,ok,129,1024,"(129, 1024)",
prot_bert,Q16778,ok,126,1024,"(126, 1024)",
prot_bert,Q16828,ok,381,1024,"(381, 1024)",
prot_bert,Q16829,ok,419,1024,"(419, 1024)",
prot_bert,Q16875,ok,520,1024,"(520, 1024)",
prot_bert,Q17RS7,ok,908,1024,"(908, 1024)",
prot_bert,Q27J81,ok,1249,1024,"(1249, 1024)",
prot_bert,Q29974,ok,266,1024,"(266, 1024)",
prot_bert,Q2F514,ok,154,1024,"(154, 1024)",
prot_bert,Q2KJY2,ok,2108,1024,"(2108, 1024)",
prot_bert,Q2PQ59,ok,1455,1024,"(1455, 1024)",
prot_bert,Q2Q1W2,ok,868,1024,"(868, 1024)",
prot_bert,Q2YD98,ok,709,1024,"(709, 1024)",
prot_bert,Q30134,ok,266,1024,"(266, 1024)",
prot_bert,Q30154,ok,266,1024,"(266, 1024)",
prot_bert,Q30167,ok,266,1024,"(266, 1024)",
prot_bert,Q3T906,ok,1256,1024,"(1256, 1024)",
prot_bert,Q49A26,ok,553,1024,"(553, 1024)",
prot_bert,Q49AN0,ok,593,1024,"(593, 1024)",
prot_bert,Q4G0A6,ok,757,1024,"(757, 1024)",
prot_bert,Q4U2R8,ok,563,1024,"(563, 1024)",
prot_bert,Q4VCS5,ok,1084,1024,"(1084, 1024)",
prot_bert,Q504Q3,ok,1202,1024,"(1202, 1024)",
prot_bert,Q53EL6,ok,469,1024,"(469, 1024)",
prot_bert,Q53ET0,ok,693,1024,"(693, 1024)",
prot_bert,Q53EZ4,ok,464,1024,"(464, 1024)",
prot_bert,Q53G59,ok,568,1024,"(568, 1024)",
prot_bert,Q53GS9,ok,565,1024,"(565, 1024)",
prot_bert,Q53GT1,ok,634,1024,"(634, 1024)",
prot_bert,Q569H4,ok,304,1024,"(304, 1024)",
prot_bert,Q56A73,ok,249,1024,"(249, 1024)",
prot_bert,Q5BJF6,ok,829,1024,"(829, 1024)",
prot_bert,Q5D1E8,ok,599,1024,"(599, 1024)",
prot_bert,Q5FBB7,ok,561,1024,"(561, 1024)",
prot_bert,Q5GLZ8,ok,1057,1024,"(1057, 1024)",
prot_bert,Q5JSP0,ok,725,1024,"(725, 1024)",
prot_bert,Q5MJ70,ok,313,1024,"(313, 1024)",
prot_bert,Q5S007,ok,2527,1024,"(2527, 1024)",
prot_bert,Q5T0T0,ok,291,1024,"(291, 1024)",
prot_bert,Q5T2D3,ok,398,1024,"(398, 1024)",
prot_bert,Q5T447,ok,861,1024,"(861, 1024)",
prot_bert,Q5T4S7,ok,5183,1024,"(5183, 1024)",
prot_bert,Q5T5C0,ok,1151,1024,"(1151, 1024)",
prot_bert,Q5T5X7,ok,828,1024,"(828, 1024)",
prot_bert,Q5T6F0,ok,453,1024,"(453, 1024)",
prot_bert,Q5T7V8,ok,369,1024,"(369, 1024)",
prot_bert,Q5T9L3,ok,541,1024,"(541, 1024)",
prot_bert,Q5TA31,ok,235,1024,"(235, 1024)",
prot_bert,Q5TAQ9,ok,597,1024,"(597, 1024)",
prot_bert,Q5TC82,ok,1133,1024,"(1133, 1024)",
prot_bert,Q5U5Q3,ok,659,1024,"(659, 1024)",
prot_bert,Q5U5R9,ok,776,1024,"(776, 1024)",
prot_bert,Q5UEC6,ok,20,1024,"(20, 1024)",
prot_bert,Q5VSY0,ok,366,1024,"(366, 1024)",
prot_bert,Q5VTB9,ok,566,1024,"(566, 1024)",
prot_bert,Q5VTR2,ok,975,1024,"(975, 1024)",
prot_bert,Q5VU92,ok,463,1024,"(463, 1024)",
prot_bert,Q5VV17,ok,481,1024,"(481, 1024)",
prot_bert,Q5VVJ2,ok,828,1024,"(828, 1024)",
prot_bert,Q5VVQ6,ok,348,1024,"(348, 1024)",
prot_bert,Q5XPI4,ok,1314,1024,"(1314, 1024)",
prot_bert,Q5XUX0,ok,539,1024,"(539, 1024)",
prot_bert,Q5XX13,ok,1052,1024,"(1052, 1024)",
prot_bert,Q5Y7A7,ok,266,1024,"(266, 1024)",
prot_bert,Q63HN8,ok,5207,1024,"(5207, 1024)",
prot_bert,Q66K64,ok,600,1024,"(600, 1024)",
prot_bert,Q66K74,ok,1059,1024,"(1059, 1024)",
prot_bert,Q66K89,ok,784,1024,"(784, 1024)",
prot_bert,Q676U5,ok,607,1024,"(607, 1024)",
prot_bert,Q68DV7,ok,783,1024,"(783, 1024)",
prot_bert,Q693B1,ok,232,1024,"(232, 1024)",
prot_bert,Q6BAA4,ok,426,1024,"(426, 1024)",
prot_bert,Q6FHJ7,ok,346,1024,"(346, 1024)",
prot_bert,Q6FI13,ok,130,1024,"(130, 1024)",
prot_bert,Q6GPH4,ok,301,1024,"(301, 1024)",
prot_bert,Q6GQQ9,ok,843,1024,"(843, 1024)",
prot_bert,Q6IE81,ok,842,1024,"(842, 1024)",
prot_bert,Q6IQ49,ok,451,1024,"(451, 1024)",
prot_bert,Q6JEL2,ok,608,1024,"(608, 1024)",
prot_bert,Q6MZQ0,ok,368,1024,"(368, 1024)",
prot_bert,Q6N021,ok,2002,1024,"(2002, 1024)",
prot_bert,Q6NUN9,ok,644,1024,"(644, 1024)",
prot_bert,Q6P050,ok,247,1024,"(247, 1024)",
prot_bert,Q6P3S6,ok,717,1024,"(717, 1024)",
prot_bert,Q6P468,ok,918,1024,"(918, 1024)",
prot_bert,Q6P4R8,ok,1299,1024,"(1299, 1024)",
prot_bert,Q6PCD5,ok,774,1024,"(774, 1024)",
prot_bert,Q6PCT2,ok,694,1024,"(694, 1024)",
prot_bert,Q6PGQ7,ok,559,1024,"(559, 1024)",
prot_bert,Q6PJ21,ok,355,1024,"(355, 1024)",
prot_bert,Q6PJ69,ok,517,1024,"(517, 1024)",
prot_bert,Q6PJG6,ok,821,1024,"(821, 1024)",
prot_bert,Q6PJQ5,ok,311,1024,"(311, 1024)",
prot_bert,Q6Q0C0,ok,670,1024,"(670, 1024)",
prot_bert,Q6R327,ok,1708,1024,"(1708, 1024)",
prot_bert,Q6R6M4,ok,530,1024,"(530, 1024)",
prot_bert,Q6TDP4,ok,642,1024,"(642, 1024)",
prot_bert,Q6UUV7,ok,619,1024,"(619, 1024)",
prot_bert,Q6UUV9,ok,634,1024,"(634, 1024)",
prot_bert,Q6UVJ0,ok,657,1024,"(657, 1024)",
prot_bert,Q6UWE0,ok,723,1024,"(723, 1024)",
prot_bert,Q6VVB1,ok,395,1024,"(395, 1024)",
prot_bert,Q6X9E4,ok,464,1024,"(464, 1024)",
prot_bert,Q6ZMZ0,ok,732,1024,"(732, 1024)",
prot_bert,Q6ZN04,ok,569,1024,"(569, 1024)",
prot_bert,Q6ZN17,ok,250,1024,"(250, 1024)",
prot_bert,Q6ZNA4,ok,994,1024,"(994, 1024)",
prot_bert,Q6ZTN6,ok,605,1024,"(605, 1024)",
prot_bert,Q6ZVD8,ok,1323,1024,"(1323, 1024)",
prot_bert,Q6ZVM7,ok,507,1024,"(507, 1024)",
prot_bert,Q6ZW49,ok,1069,1024,"(1069, 1024)",
prot_bert,Q6ZWH5,ok,1172,1024,"(1172, 1024)",
prot_bert,Q70CQ1,ok,688,1024,"(688, 1024)",
prot_bert,Q70CQ2,ok,3546,1024,"(3546, 1024)",
prot_bert,Q70CQ3,ok,517,1024,"(517, 1024)",
prot_bert,Q70EK8,ok,1073,1024,"(1073, 1024)",
prot_bert,Q70EK9,ok,711,1024,"(711, 1024)",
prot_bert,Q70EL2,ok,814,1024,"(814, 1024)",
prot_bert,Q70EL3,ok,339,1024,"(339, 1024)",
prot_bert,Q70EL4,ok,1123,1024,"(1123, 1024)",
prot_bert,Q70SY1,ok,520,1024,"(520, 1024)",
prot_bert,Q71DI3,ok,136,1024,"(136, 1024)",
prot_bert,Q71F56,ok,2210,1024,"(2210, 1024)",
prot_bert,Q75N03,ok,491,1024,"(491, 1024)",
prot_bert,Q76N32,ok,757,1024,"(757, 1024)",
prot_bert,Q76N89,ok,1606,1024,"(1606, 1024)",
prot_bert,Q7KZI7,ok,788,1024,"(788, 1024)",
prot_bert,Q7L523,ok,313,1024,"(313, 1024)",
prot_bert,Q7L590,ok,875,1024,"(875, 1024)",
prot_bert,Q7L5Y6,ok,550,1024,"(550, 1024)",
prot_bert,Q7L7L0,ok,130,1024,"(130, 1024)",
prot_bert,Q7L8J4,ok,393,1024,"(393, 1024)",
prot_bert,Q7L8S5,ok,288,1024,"(288, 1024)",
prot_bert,Q7LBR1,ok,199,1024,"(199, 1024)",
prot_bert,Q7LG56,ok,351,1024,"(351, 1024)",
prot_bert,Q7Z2W7,ok,1104,1024,"(1104, 1024)",
prot_bert,Q7Z419,ok,303,1024,"(303, 1024)",
prot_bert,Q7Z434,ok,540,1024,"(540, 1024)",
prot_bert,Q7Z4K8,ok,759,1024,"(759, 1024)",
prot_bert,Q7Z4L4,ok,538,1024,"(538, 1024)",
prot_bert,Q7Z569,ok,592,1024,"(592, 1024)",
prot_bert,Q7Z698,ok,418,1024,"(418, 1024)",
prot_bert,Q7Z6E9,ok,1792,1024,"(1792, 1024)",
prot_bert,Q7Z6J0,ok,888,1024,"(888, 1024)",
prot_bert,Q7Z6M2,ok,555,1024,"(555, 1024)",
prot_bert,Q7Z6Z7,ok,4374,1024,"(4374, 1024)",
prot_bert,Q7Z7B0,ok,1213,1024,"(1213, 1024)",
prot_bert,Q7Z7J5,ok,298,1024,"(298, 1024)",
prot_bert,Q86T82,ok,979,1024,"(979, 1024)",
prot_bert,Q86T96,ok,592,1024,"(592, 1024)",
prot_bert,Q86TM6,ok,617,1024,"(617, 1024)",
prot_bert,Q86U70,ok,411,1024,"(411, 1024)",
prot_bert,Q86UV5,ok,1035,1024,"(1035, 1024)",
prot_bert,Q86UW9,ok,622,1024,"(622, 1024)",
prot_bert,Q86VP3,ok,889,1024,"(889, 1024)",
prot_bert,Q86WB0,ok,502,1024,"(502, 1024)",
prot_bert,Q86WC4,ok,334,1024,"(334, 1024)",
prot_bert,Q86WG3,ok,371,1024,"(371, 1024)",
prot_bert,Q86WI3,ok,1866,1024,"(1866, 1024)",
prot_bert,Q86WJ1,ok,897,1024,"(897, 1024)",
prot_bert,Q86WT6,ok,500,1024,"(500, 1024)",
prot_bert,Q86WV6,ok,379,1024,"(379, 1024)",
prot_bert,Q86X55,ok,608,1024,"(608, 1024)",
prot_bert,Q86XK2,ok,927,1024,"(927, 1024)",
prot_bert,Q86XS8,ok,419,1024,"(419, 1024)",
prot_bert,Q86XT4,ok,487,1024,"(487, 1024)",
prot_bert,Q86Y01,ok,620,1024,"(620, 1024)",
prot_bert,Q86Y13,ok,1208,1024,"(1208, 1024)",
prot_bert,Q86YC2,ok,1186,1024,"(1186, 1024)",
prot_bert,Q86YJ5,ok,346,1024,"(346, 1024)",
prot_bert,Q86YR5,ok,675,1024,"(675, 1024)",
prot_bert,Q86YT6,ok,1006,1024,"(1006, 1024)",
prot_bert,Q86Z02,ok,1210,1024,"(1210, 1024)",
prot_bert,Q8IUC6,ok,712,1024,"(712, 1024)",
prot_bert,Q8IUD6,ok,432,1024,"(432, 1024)",
prot_bert,Q8IUE6,ok,130,1024,"(130, 1024)",
prot_bert,Q8IUQ4,ok,282,1024,"(282, 1024)",
prot_bert,Q8IUX4,ok,373,1024,"(373, 1024)",
prot_bert,Q8IVP5,ok,155,1024,"(155, 1024)",
prot_bert,Q8IVT5,ok,923,1024,"(923, 1024)",
prot_bert,Q8IW35,ok,865,1024,"(865, 1024)",
prot_bert,Q8IWA4,ok,741,1024,"(741, 1024)",
prot_bert,Q8IWR1,ok,403,1024,"(403, 1024)",
prot_bert,Q8IWV7,ok,1749,1024,"(1749, 1024)",
prot_bert,Q8IWV8,ok,1755,1024,"(1755, 1024)",
prot_bert,Q8IWX7,ok,931,1024,"(931, 1024)",
prot_bert,Q8IX12,ok,1150,1024,"(1150, 1024)",
prot_bert,Q8IXH7,ok,590,1024,"(590, 1024)",
prot_bert,Q8IXI1,ok,618,1024,"(618, 1024)",
prot_bert,Q8IXI2,ok,618,1024,"(618, 1024)",
prot_bert,Q8IXJ9,ok,1541,1024,"(1541, 1024)",
prot_bert,Q8IXQ5,ok,586,1024,"(586, 1024)",
prot_bert,Q8IYD8,ok,2048,1024,"(2048, 1024)",
prot_bert,Q8IYM9,ok,498,1024,"(498, 1024)",
prot_bert,Q8IYU2,ok,909,1024,"(909, 1024)",
prot_bert,Q8IYW5,ok,571,1024,"(571, 1024)",
prot_bert,Q8IZ07,ok,590,1024,"(590, 1024)",
prot_bert,Q8IZG5,ok,39,1024,"(39, 1024)",
prot_bert,Q8IZP1,ok,549,1024,"(549, 1024)",
prot_bert,Q8IZQ8,ok,938,1024,"(938, 1024)",
prot_bert,Q8N0X7,ok,666,1024,"(666, 1024)",
prot_bert,Q8N122,ok,1335,1024,"(1335, 1024)",
prot_bert,Q8N1E6,ok,418,1024,"(418, 1024)",
prot_bert,Q8N2H9,ok,469,1024,"(469, 1024)",
prot_bert,Q8N2W9,ok,510,1024,"(510, 1024)",
prot_bert,Q8N3Y1,ok,598,1024,"(598, 1024)",
prot_bert,Q8N448,ok,690,1024,"(690, 1024)",
prot_bert,Q8N488,ok,228,1024,"(228, 1024)",
prot_bert,Q8N4S9,ok,558,1024,"(558, 1024)",
prot_bert,Q8N519,ok,465,1024,"(465, 1024)",
prot_bert,Q8N531,ok,539,1024,"(539, 1024)",
prot_bert,Q8N5C8,ok,712,1024,"(712, 1024)",
prot_bert,Q8N5J2,ok,469,1024,"(469, 1024)",
prot_bert,Q8N5Z5,ok,314,1024,"(314, 1024)",
prot_bert,Q8N668,ok,190,1024,"(190, 1024)",
prot_bert,Q8N6D2,ok,247,1024,"(247, 1024)",
prot_bert,Q8N6M0,ok,293,1024,"(293, 1024)",
prot_bert,Q8N6P7,ok,574,1024,"(574, 1024)",
prot_bert,Q8N6T3,ok,406,1024,"(406, 1024)",
prot_bert,Q8N6T7,ok,355,1024,"(355, 1024)",
prot_bert,Q8N726,ok,132,1024,"(132, 1024)",
prot_bert,Q8N806,ok,425,1024,"(425, 1024)",
prot_bert,Q8N884,ok,522,1024,"(522, 1024)",
prot_bert,Q8N8N0,ok,203,1024,"(203, 1024)",
prot_bert,Q8N8V4,ok,417,1024,"(417, 1024)",
prot_bert,Q8N907,ok,189,1024,"(189, 1024)",
prot_bert,Q8N9B5,ok,988,1024,"(988, 1024)",
prot_bert,Q8N9I9,ok,347,1024,"(347, 1024)",
prot_bert,Q8NAP3,ok,1195,1024,"(1195, 1024)",
prot_bert,Q8NB14,ok,1042,1024,"(1042, 1024)",
prot_bert,Q8NBJ4,ok,401,1024,"(401, 1024)",
prot_bert,Q8NBP7,ok,692,1024,"(692, 1024)",
prot_bert,Q8NC42,ok,400,1024,"(400, 1024)",
