accession,has_fasta,fasta_ok,file_path,file_name,length,header_ac,error
P24928,True,True,./Data_raw/uniprot/uniprot_fasta/P24928.fasta,P24928.fasta,1970,P24928,
P24941,True,True,./Data_raw/uniprot/uniprot_fasta/P24941.fasta,P24941.fasta,298,P24941,
P25054,True,True,./Data_raw/uniprot/uniprot_fasta/P25054.fasta,P25054.fasta,2843,P25054,
P25098,True,True,./Data_raw/uniprot/uniprot_fasta/P25098.fasta,P25098.fasta,689,P25098,
P25116,True,True,./Data_raw/uniprot/uniprot_fasta/P25116.fasta,P25116.fasta,425,P25116,
P25205,True,True,./Data_raw/uniprot/uniprot_fasta/P25205.fasta,P25205.fasta,808,P25205,
P25440,True,True,./Data_raw/uniprot/uniprot_fasta/P25440.fasta,P25440.fasta,801,P25440,
P25445,True,True,./Data_raw/uniprot/uniprot_fasta/P25445.fasta,P25445.fasta,335,P25445,
P25490,True,True,./Data_raw/uniprot/uniprot_fasta/P25490.fasta,P25490.fasta,414,P25490,
P25791,True,True,./Data_raw/uniprot/uniprot_fasta/P25791.fasta,P25791.fasta,158,P25791,
P25815,True,True,./Data_raw/uniprot/uniprot_fasta/P25815.fasta,P25815.fasta,95,P25815,
P25963,True,True,./Data_raw/uniprot/uniprot_fasta/P25963.fasta,P25963.fasta,317,P25963,
P26006,True,True,./Data_raw/uniprot/uniprot_fasta/P26006.fasta,P26006.fasta,1051,P26006,
P26038,True,True,./Data_raw/uniprot/uniprot_fasta/P26038.fasta,P26038.fasta,577,P26038,
P26045,True,True,./Data_raw/uniprot/uniprot_fasta/P26045.fasta,P26045.fasta,913,P26045,
P26358,True,True,./Data_raw/uniprot/uniprot_fasta/P26358.fasta,P26358.fasta,1616,P26358,
P26367,True,True,./Data_raw/uniprot/uniprot_fasta/P26367.fasta,P26367.fasta,422,P26367,
P26927,True,True,./Data_raw/uniprot/uniprot_fasta/P26927.fasta,P26927.fasta,711,P26927,
P26951,True,True,./Data_raw/uniprot/uniprot_fasta/P26951.fasta,P26951.fasta,378,P26951,
P27216,True,True,./Data_raw/uniprot/uniprot_fasta/P27216.fasta,P27216.fasta,316,P27216,
P27348,True,True,./Data_raw/uniprot/uniprot_fasta/P27348.fasta,P27348.fasta,245,P27348,
P27361,True,True,./Data_raw/uniprot/uniprot_fasta/P27361.fasta,P27361.fasta,379,P27361,
P27449,True,True,./Data_raw/uniprot/uniprot_fasta/P27449.fasta,P27449.fasta,155,P27449,
P27694,True,True,./Data_raw/uniprot/uniprot_fasta/P27694.fasta,P27694.fasta,616,P27694,
P27695,True,True,./Data_raw/uniprot/uniprot_fasta/P27695.fasta,P27695.fasta,318,P27695,
P27701,True,True,./Data_raw/uniprot/uniprot_fasta/P27701.fasta,P27701.fasta,267,P27701,
P27986,True,True,./Data_raw/uniprot/uniprot_fasta/P27986.fasta,P27986.fasta,724,P27986,
P28482,True,True,./Data_raw/uniprot/uniprot_fasta/P28482.fasta,P28482.fasta,360,P28482,
P28562,True,True,./Data_raw/uniprot/uniprot_fasta/P28562.fasta,P28562.fasta,367,P28562,
P28715,True,True,./Data_raw/uniprot/uniprot_fasta/P28715.fasta,P28715.fasta,1186,P28715,
P28749,True,True,./Data_raw/uniprot/uniprot_fasta/P28749.fasta,P28749.fasta,1068,P28749,
P29033,True,True,./Data_raw/uniprot/uniprot_fasta/P29033.fasta,P29033.fasta,226,P29033,
P29034,True,True,./Data_raw/uniprot/uniprot_fasta/P29034.fasta,P29034.fasta,98,P29034,
P29274,True,True,./Data_raw/uniprot/uniprot_fasta/P29274.fasta,P29274.fasta,412,P29274,
P29317,True,True,./Data_raw/uniprot/uniprot_fasta/P29317.fasta,P29317.fasta,976,P29317,
P29322,True,True,./Data_raw/uniprot/uniprot_fasta/P29322.fasta,P29322.fasta,1005,P29322,
P29350,True,True,./Data_raw/uniprot/uniprot_fasta/P29350.fasta,P29350.fasta,595,P29350,
P29466,True,True,./Data_raw/uniprot/uniprot_fasta/P29466.fasta,P29466.fasta,404,P29466,
P29474,True,True,./Data_raw/uniprot/uniprot_fasta/P29474.fasta,P29474.fasta,1203,P29474,
P29475,True,True,./Data_raw/uniprot/uniprot_fasta/P29475.fasta,P29475.fasta,1434,P29475,
P29590,True,True,./Data_raw/uniprot/uniprot_fasta/P29590.fasta,P29590.fasta,882,P29590,
P29965,True,True,./Data_raw/uniprot/uniprot_fasta/P29965.fasta,P29965.fasta,261,P29965,
P30153,True,True,./Data_raw/uniprot/uniprot_fasta/P30153.fasta,P30153.fasta,589,P30153,
P30279,True,True,./Data_raw/uniprot/uniprot_fasta/P30279.fasta,P30279.fasta,289,P30279,
P30281,True,True,./Data_raw/uniprot/uniprot_fasta/P30281.fasta,P30281.fasta,292,P30281,
P30291,True,True,./Data_raw/uniprot/uniprot_fasta/P30291.fasta,P30291.fasta,646,P30291,
P30304,True,True,./Data_raw/uniprot/uniprot_fasta/P30304.fasta,P30304.fasta,524,P30304,
P30305,True,True,./Data_raw/uniprot/uniprot_fasta/P30305.fasta,P30305.fasta,580,P30305,
P30307,True,True,./Data_raw/uniprot/uniprot_fasta/P30307.fasta,P30307.fasta,473,P30307,
P30838,True,True,./Data_raw/uniprot/uniprot_fasta/P30838.fasta,P30838.fasta,453,P30838,
P31146,True,True,./Data_raw/uniprot/uniprot_fasta/P31146.fasta,P31146.fasta,461,P31146,
P31321,True,True,./Data_raw/uniprot/uniprot_fasta/P31321.fasta,P31321.fasta,381,P31321,
P31323,True,True,./Data_raw/uniprot/uniprot_fasta/P31323.fasta,P31323.fasta,418,P31323,
P31350,True,True,./Data_raw/uniprot/uniprot_fasta/P31350.fasta,P31350.fasta,389,P31350,
P31645,True,True,./Data_raw/uniprot/uniprot_fasta/P31645.fasta,P31645.fasta,630,P31645,
P31749,True,True,./Data_raw/uniprot/uniprot_fasta/P31749.fasta,P31749.fasta,480,P31749,
P31751,True,True,./Data_raw/uniprot/uniprot_fasta/P31751.fasta,P31751.fasta,481,P31751,
P31785,True,True,./Data_raw/uniprot/uniprot_fasta/P31785.fasta,P31785.fasta,369,P31785,
P31937,True,True,./Data_raw/uniprot/uniprot_fasta/P31937.fasta,P31937.fasta,336,P31937,
P31947,True,True,./Data_raw/uniprot/uniprot_fasta/P31947.fasta,P31947.fasta,248,P31947,
P31994,True,True,./Data_raw/uniprot/uniprot_fasta/P31994.fasta,P31994.fasta,310,P31994,
P32121,True,True,./Data_raw/uniprot/uniprot_fasta/P32121.fasta,P32121.fasta,409,P32121,
P32314,True,True,./Data_raw/uniprot/uniprot_fasta/P32314.fasta,P32314.fasta,431,P32314,
P32519,True,True,./Data_raw/uniprot/uniprot_fasta/P32519.fasta,P32519.fasta,619,P32519,
P33076,True,True,./Data_raw/uniprot/uniprot_fasta/P33076.fasta,P33076.fasta,1130,P33076,
P33402,True,True,./Data_raw/uniprot/uniprot_fasta/P33402.fasta,P33402.fasta,732,P33402,
P33527,True,True,./Data_raw/uniprot/uniprot_fasta/P33527.fasta,P33527.fasta,1531,P33527,
P33778,True,True,./Data_raw/uniprot/uniprot_fasta/P33778.fasta,P33778.fasta,126,P33778,
P33981,True,True,./Data_raw/uniprot/uniprot_fasta/P33981.fasta,P33981.fasta,857,P33981,
P33993,True,True,./Data_raw/uniprot/uniprot_fasta/P33993.fasta,P33993.fasta,719,P33993,
P34897,True,True,./Data_raw/uniprot/uniprot_fasta/P34897.fasta,P34897.fasta,504,P34897,
P34932,True,True,./Data_raw/uniprot/uniprot_fasta/P34932.fasta,P34932.fasta,840,P34932,
P35222,True,True,./Data_raw/uniprot/uniprot_fasta/P35222.fasta,P35222.fasta,781,P35222,
P35226,True,True,./Data_raw/uniprot/uniprot_fasta/P35226.fasta,P35226.fasta,326,P35226,
P35228,True,True,./Data_raw/uniprot/uniprot_fasta/P35228.fasta,P35228.fasta,1153,P35228,
P35232,True,True,./Data_raw/uniprot/uniprot_fasta/P35232.fasta,P35232.fasta,272,P35232,
P35240,True,True,./Data_raw/uniprot/uniprot_fasta/P35240.fasta,P35240.fasta,595,P35240,
P35250,True,True,./Data_raw/uniprot/uniprot_fasta/P35250.fasta,P35250.fasta,354,P35250,
P35354,True,True,./Data_raw/uniprot/uniprot_fasta/P35354.fasta,P35354.fasta,604,P35354,
P35548,True,True,./Data_raw/uniprot/uniprot_fasta/P35548.fasta,P35548.fasta,267,P35548,
P35555,True,True,./Data_raw/uniprot/uniprot_fasta/P35555.fasta,P35555.fasta,2871,P35555,
P35558,True,True,./Data_raw/uniprot/uniprot_fasta/P35558.fasta,P35558.fasta,622,P35558,
P35568,True,True,./Data_raw/uniprot/uniprot_fasta/P35568.fasta,P35568.fasta,1242,P35568,
P35573,True,True,./Data_raw/uniprot/uniprot_fasta/P35573.fasta,P35573.fasta,1532,P35573,
P35609,True,True,./Data_raw/uniprot/uniprot_fasta/P35609.fasta,P35609.fasta,894,P35609,
P35613,True,True,./Data_raw/uniprot/uniprot_fasta/P35613.fasta,P35613.fasta,385,P35613,
P35626,True,True,./Data_raw/uniprot/uniprot_fasta/P35626.fasta,P35626.fasta,688,P35626,
P35637,True,True,./Data_raw/uniprot/uniprot_fasta/P35637.fasta,P35637.fasta,526,P35637,
P35659,True,True,./Data_raw/uniprot/uniprot_fasta/P35659.fasta,P35659.fasta,375,P35659,
P35712,True,True,./Data_raw/uniprot/uniprot_fasta/P35712.fasta,P35712.fasta,828,P35712,
P35813,True,True,./Data_raw/uniprot/uniprot_fasta/P35813.fasta,P35813.fasta,382,P35813,
P35869,True,True,./Data_raw/uniprot/uniprot_fasta/P35869.fasta,P35869.fasta,848,P35869,
P35968,True,True,./Data_raw/uniprot/uniprot_fasta/P35968.fasta,P35968.fasta,1356,P35968,
P36406,True,True,./Data_raw/uniprot/uniprot_fasta/P36406.fasta,P36406.fasta,574,P36406,
P36507,True,True,./Data_raw/uniprot/uniprot_fasta/P36507.fasta,P36507.fasta,400,P36507,
P36639,True,True,./Data_raw/uniprot/uniprot_fasta/P36639.fasta,P36639.fasta,156,P36639,
P36888,True,True,./Data_raw/uniprot/uniprot_fasta/P36888.fasta,P36888.fasta,993,P36888,
P36894,True,True,./Data_raw/uniprot/uniprot_fasta/P36894.fasta,P36894.fasta,532,P36894,
P36897,True,True,./Data_raw/uniprot/uniprot_fasta/P36897.fasta,P36897.fasta,503,P36897,
P36956,True,True,./Data_raw/uniprot/uniprot_fasta/P36956.fasta,P36956.fasta,1147,P36956,
P37023,True,True,./Data_raw/uniprot/uniprot_fasta/P37023.fasta,P37023.fasta,503,P37023,
P37088,True,True,./Data_raw/uniprot/uniprot_fasta/P37088.fasta,P37088.fasta,669,P37088,
P37173,True,True,./Data_raw/uniprot/uniprot_fasta/P37173.fasta,P37173.fasta,567,P37173,
P37198,True,True,./Data_raw/uniprot/uniprot_fasta/P37198.fasta,P37198.fasta,522,P37198,
P37231,True,True,./Data_raw/uniprot/uniprot_fasta/P37231.fasta,P37231.fasta,505,P37231,
P37275,True,True,./Data_raw/uniprot/uniprot_fasta/P37275.fasta,P37275.fasta,1124,P37275,
P37840,True,True,./Data_raw/uniprot/uniprot_fasta/P37840.fasta,P37840.fasta,140,P37840,
P38398,True,True,./Data_raw/uniprot/uniprot_fasta/P38398.fasta,P38398.fasta,1863,P38398,
P38936,True,True,./Data_raw/uniprot/uniprot_fasta/P38936.fasta,P38936.fasta,164,P38936,
P40189,True,True,./Data_raw/uniprot/uniprot_fasta/P40189.fasta,P40189.fasta,918,P40189,
P40238,True,True,./Data_raw/uniprot/uniprot_fasta/P40238.fasta,P40238.fasta,635,P40238,
P40305,True,True,./Data_raw/uniprot/uniprot_fasta/P40305.fasta,P40305.fasta,122,P40305,
P40424,True,True,./Data_raw/uniprot/uniprot_fasta/P40424.fasta,P40424.fasta,430,P40424,
P40763,True,True,./Data_raw/uniprot/uniprot_fasta/P40763.fasta,P40763.fasta,770,P40763,
P41134,True,True,./Data_raw/uniprot/uniprot_fasta/P41134.fasta,P41134.fasta,155,P41134,
P41161,True,True,./Data_raw/uniprot/uniprot_fasta/P41161.fasta,P41161.fasta,510,P41161,
P41180,True,True,./Data_raw/uniprot/uniprot_fasta/P41180.fasta,P41180.fasta,1078,P41180,
P41181,True,True,./Data_raw/uniprot/uniprot_fasta/P41181.fasta,P41181.fasta,271,P41181,
P41182,True,True,./Data_raw/uniprot/uniprot_fasta/P41182.fasta,P41182.fasta,706,P41182,
P41212,True,True,./Data_raw/uniprot/uniprot_fasta/P41212.fasta,P41212.fasta,452,P41212,
P41229,True,True,./Data_raw/uniprot/uniprot_fasta/P41229.fasta,P41229.fasta,1560,P41229,
P41594,True,True,./Data_raw/uniprot/uniprot_fasta/P41594.fasta,P41594.fasta,1212,P41594,
P41595,True,True,./Data_raw/uniprot/uniprot_fasta/P41595.fasta,P41595.fasta,481,P41595,
P41743,True,True,./Data_raw/uniprot/uniprot_fasta/P41743.fasta,P41743.fasta,596,P41743,
P42081,True,True,./Data_raw/uniprot/uniprot_fasta/P42081.fasta,P42081.fasta,329,P42081,
P42224,True,True,./Data_raw/uniprot/uniprot_fasta/P42224.fasta,P42224.fasta,750,P42224,
P42226,True,True,./Data_raw/uniprot/uniprot_fasta/P42226.fasta,P42226.fasta,847,P42226,
P42229,True,True,./Data_raw/uniprot/uniprot_fasta/P42229.fasta,P42229.fasta,794,P42229,
P42261,True,True,./Data_raw/uniprot/uniprot_fasta/P42261.fasta,P42261.fasta,906,P42261,
P42336,True,True,./Data_raw/uniprot/uniprot_fasta/P42336.fasta,P42336.fasta,1068,P42336,
P42345,True,True,./Data_raw/uniprot/uniprot_fasta/P42345.fasta,P42345.fasta,2549,P42345,
P42566,True,True,./Data_raw/uniprot/uniprot_fasta/P42566.fasta,P42566.fasta,896,P42566,
P42574,True,True,./Data_raw/uniprot/uniprot_fasta/P42574.fasta,P42574.fasta,277,P42574,
P42679,True,True,./Data_raw/uniprot/uniprot_fasta/P42679.fasta,P42679.fasta,507,P42679,
P42771,True,True,./Data_raw/uniprot/uniprot_fasta/P42771.fasta,P42771.fasta,156,P42771,
P42773,True,True,./Data_raw/uniprot/uniprot_fasta/P42773.fasta,P42773.fasta,168,P42773,
P42858,True,True,./Data_raw/uniprot/uniprot_fasta/P42858.fasta,P42858.fasta,3142,P42858,
P43003,True,True,./Data_raw/uniprot/uniprot_fasta/P43003.fasta,P43003.fasta,542,P43003,
P43005,True,True,./Data_raw/uniprot/uniprot_fasta/P43005.fasta,P43005.fasta,524,P43005,
P43146,True,True,./Data_raw/uniprot/uniprot_fasta/P43146.fasta,P43146.fasta,1447,P43146,
P43246,True,True,./Data_raw/uniprot/uniprot_fasta/P43246.fasta,P43246.fasta,934,P43246,
P43268,True,True,./Data_raw/uniprot/uniprot_fasta/P43268.fasta,P43268.fasta,484,P43268,
P43357,True,True,./Data_raw/uniprot/uniprot_fasta/P43357.fasta,P43357.fasta,314,P43357,
P43360,True,True,./Data_raw/uniprot/uniprot_fasta/P43360.fasta,P43360.fasta,314,P43360,
P43403,True,True,./Data_raw/uniprot/uniprot_fasta/P43403.fasta,P43403.fasta,619,P43403,
P43405,True,True,./Data_raw/uniprot/uniprot_fasta/P43405.fasta,P43405.fasta,635,P43405,
P43694,True,True,./Data_raw/uniprot/uniprot_fasta/P43694.fasta,P43694.fasta,442,P43694,
P43699,True,True,./Data_raw/uniprot/uniprot_fasta/P43699.fasta,P43699.fasta,371,P43699,
P45973,True,True,./Data_raw/uniprot/uniprot_fasta/P45973.fasta,P45973.fasta,191,P45973,
P45974,True,True,./Data_raw/uniprot/uniprot_fasta/P45974.fasta,P45974.fasta,858,P45974,
P45983,True,True,./Data_raw/uniprot/uniprot_fasta/P45983.fasta,P45983.fasta,427,P45983,
P45984,True,True,./Data_raw/uniprot/uniprot_fasta/P45984.fasta,P45984.fasta,424,P45984,
P45985,True,True,./Data_raw/uniprot/uniprot_fasta/P45985.fasta,P45985.fasta,399,P45985,
P46100,True,True,./Data_raw/uniprot/uniprot_fasta/P46100.fasta,P46100.fasta,2492,P46100,
P46109,True,True,./Data_raw/uniprot/uniprot_fasta/P46109.fasta,P46109.fasta,303,P46109,
P46527,True,True,./Data_raw/uniprot/uniprot_fasta/P46527.fasta,P46527.fasta,198,P46527,
P46531,True,True,./Data_raw/uniprot/uniprot_fasta/P46531.fasta,P46531.fasta,2555,P46531,
P46695,True,True,./Data_raw/uniprot/uniprot_fasta/P46695.fasta,P46695.fasta,156,P46695,
P46783,True,True,./Data_raw/uniprot/uniprot_fasta/P46783.fasta,P46783.fasta,165,P46783,
P46821,True,True,./Data_raw/uniprot/uniprot_fasta/P46821.fasta,P46821.fasta,2468,P46821,
P46934,True,True,./Data_raw/uniprot/uniprot_fasta/P46934.fasta,P46934.fasta,1319,P46934,
P46937,True,True,./Data_raw/uniprot/uniprot_fasta/P46937.fasta,P46937.fasta,504,P46937,
P46939,True,True,./Data_raw/uniprot/uniprot_fasta/P46939.fasta,P46939.fasta,3433,P46939,
P47895,True,True,./Data_raw/uniprot/uniprot_fasta/P47895.fasta,P47895.fasta,512,P47895,
P47989,True,True,./Data_raw/uniprot/uniprot_fasta/P47989.fasta,P47989.fasta,1333,P47989,
P48048,True,True,./Data_raw/uniprot/uniprot_fasta/P48048.fasta,P48048.fasta,391,P48048,
P48059,True,True,./Data_raw/uniprot/uniprot_fasta/P48059.fasta,P48059.fasta,325,P48059,
P48200,True,True,./Data_raw/uniprot/uniprot_fasta/P48200.fasta,P48200.fasta,963,P48200,
P48431,True,True,./Data_raw/uniprot/uniprot_fasta/P48431.fasta,P48431.fasta,317,P48431,
P48436,True,True,./Data_raw/uniprot/uniprot_fasta/P48436.fasta,P48436.fasta,509,P48436,
P48546,True,True,./Data_raw/uniprot/uniprot_fasta/P48546.fasta,P48546.fasta,466,P48546,
P48730,True,True,./Data_raw/uniprot/uniprot_fasta/P48730.fasta,P48730.fasta,415,P48730,
P48736,True,True,./Data_raw/uniprot/uniprot_fasta/P48736.fasta,P48736.fasta,1102,P48736,
P48764,True,True,./Data_raw/uniprot/uniprot_fasta/P48764.fasta,P48764.fasta,834,P48764,
P49023,True,True,./Data_raw/uniprot/uniprot_fasta/P49023.fasta,P49023.fasta,591,P49023,
P49116,True,True,./Data_raw/uniprot/uniprot_fasta/P49116.fasta,P49116.fasta,596,P49116,
P49137,True,True,./Data_raw/uniprot/uniprot_fasta/P49137.fasta,P49137.fasta,400,P49137,
P49281,True,True,./Data_raw/uniprot/uniprot_fasta/P49281.fasta,P49281.fasta,568,P49281,
P49327,True,True,./Data_raw/uniprot/uniprot_fasta/P49327.fasta,P49327.fasta,2511,P49327,
P49336,True,True,./Data_raw/uniprot/uniprot_fasta/P49336.fasta,P49336.fasta,464,P49336,
P49407,True,True,./Data_raw/uniprot/uniprot_fasta/P49407.fasta,P49407.fasta,418,P49407,
P49411,True,True,./Data_raw/uniprot/uniprot_fasta/P49411.fasta,P49411.fasta,455,P49411,
P49427,True,True,./Data_raw/uniprot/uniprot_fasta/P49427.fasta,P49427.fasta,236,P49427,
P49450,True,True,./Data_raw/uniprot/uniprot_fasta/P49450.fasta,P49450.fasta,140,P49450,
P49454,True,True,./Data_raw/uniprot/uniprot_fasta/P49454.fasta,P49454.fasta,3114,P49454,
P49458,True,True,./Data_raw/uniprot/uniprot_fasta/P49458.fasta,P49458.fasta,86,P49458,
P49585,True,True,./Data_raw/uniprot/uniprot_fasta/P49585.fasta,P49585.fasta,367,P49585,
P49675,True,True,./Data_raw/uniprot/uniprot_fasta/P49675.fasta,P49675.fasta,285,P49675,
P49715,True,True,./Data_raw/uniprot/uniprot_fasta/P49715.fasta,P49715.fasta,358,P49715,
P49716,True,True,./Data_raw/uniprot/uniprot_fasta/P49716.fasta,P49716.fasta,269,P49716,
P49757,True,True,./Data_raw/uniprot/uniprot_fasta/P49757.fasta,P49757.fasta,651,P49757,
P49768,True,True,./Data_raw/uniprot/uniprot_fasta/P49768.fasta,P49768.fasta,467,P49768,
P49792,True,True,./Data_raw/uniprot/uniprot_fasta/P49792.fasta,P49792.fasta,3224,P49792,
P49815,True,True,./Data_raw/uniprot/uniprot_fasta/P49815.fasta,P49815.fasta,1807,P49815,
P49841,True,True,./Data_raw/uniprot/uniprot_fasta/P49841.fasta,P49841.fasta,420,P49841,
P49915,True,True,./Data_raw/uniprot/uniprot_fasta/P49915.fasta,P49915.fasta,693,P49915,
P49918,True,True,./Data_raw/uniprot/uniprot_fasta/P49918.fasta,P49918.fasta,316,P49918,
P49959,True,True,./Data_raw/uniprot/uniprot_fasta/P49959.fasta,P49959.fasta,708,P49959,
P50458,True,True,./Data_raw/uniprot/uniprot_fasta/P50458.fasta,P50458.fasta,406,P50458,
P50539,True,True,./Data_raw/uniprot/uniprot_fasta/P50539.fasta,P50539.fasta,228,P50539,
P50542,True,True,./Data_raw/uniprot/uniprot_fasta/P50542.fasta,P50542.fasta,639,P50542,
P50549,True,True,./Data_raw/uniprot/uniprot_fasta/P50549.fasta,P50549.fasta,477,P50549,
P50552,True,True,./Data_raw/uniprot/uniprot_fasta/P50552.fasta,P50552.fasta,380,P50552,
P50553,True,True,./Data_raw/uniprot/uniprot_fasta/P50553.fasta,P50553.fasta,236,P50553,
P50579,True,True,./Data_raw/uniprot/uniprot_fasta/P50579.fasta,P50579.fasta,478,P50579,
P50616,True,True,./Data_raw/uniprot/uniprot_fasta/P50616.fasta,P50616.fasta,345,P50616,
P50750,True,True,./Data_raw/uniprot/uniprot_fasta/P50750.fasta,P50750.fasta,372,P50750,
P50991,True,True,./Data_raw/uniprot/uniprot_fasta/P50991.fasta,P50991.fasta,539,P50991,
P51114,True,True,./Data_raw/uniprot/uniprot_fasta/P51114.fasta,P51114.fasta,621,P51114,
P51168,True,True,./Data_raw/uniprot/uniprot_fasta/P51168.fasta,P51168.fasta,640,P51168,
P51170,True,True,./Data_raw/uniprot/uniprot_fasta/P51170.fasta,P51170.fasta,649,P51170,
P51449,True,True,./Data_raw/uniprot/uniprot_fasta/P51449.fasta,P51449.fasta,518,P51449,
P51451,True,True,./Data_raw/uniprot/uniprot_fasta/P51451.fasta,P51451.fasta,505,P51451,
P51530,True,True,./Data_raw/uniprot/uniprot_fasta/P51530.fasta,P51530.fasta,1060,P51530,
P51532,True,True,./Data_raw/uniprot/uniprot_fasta/P51532.fasta,P51532.fasta,1647,P51532,
P51587,True,True,./Data_raw/uniprot/uniprot_fasta/P51587.fasta,P51587.fasta,3418,P51587,
P51610,True,True,./Data_raw/uniprot/uniprot_fasta/P51610.fasta,P51610.fasta,2035,P51610,
P51617,True,True,./Data_raw/uniprot/uniprot_fasta/P51617.fasta,P51617.fasta,712,P51617,
P51668,True,True,./Data_raw/uniprot/uniprot_fasta/P51668.fasta,P51668.fasta,147,P51668,
P51692,True,True,./Data_raw/uniprot/uniprot_fasta/P51692.fasta,P51692.fasta,787,P51692,
P51795,True,True,./Data_raw/uniprot/uniprot_fasta/P51795.fasta,P51795.fasta,816,P51795,
P51825,True,True,./Data_raw/uniprot/uniprot_fasta/P51825.fasta,P51825.fasta,1210,P51825,
P51843,True,True,./Data_raw/uniprot/uniprot_fasta/P51843.fasta,P51843.fasta,470,P51843,
P51955,True,True,./Data_raw/uniprot/uniprot_fasta/P51955.fasta,P51955.fasta,445,P51955,
P51965,True,True,./Data_raw/uniprot/uniprot_fasta/P51965.fasta,P51965.fasta,193,P51965,
P52292,True,True,./Data_raw/uniprot/uniprot_fasta/P52292.fasta,P52292.fasta,529,P52292,
P52294,True,True,./Data_raw/uniprot/uniprot_fasta/P52294.fasta,P52294.fasta,538,P52294,
P52333,True,True,./Data_raw/uniprot/uniprot_fasta/P52333.fasta,P52333.fasta,1124,P52333,
P52434,True,True,./Data_raw/uniprot/uniprot_fasta/P52434.fasta,P52434.fasta,150,P52434,
P52564,True,True,./Data_raw/uniprot/uniprot_fasta/P52564.fasta,P52564.fasta,334,P52564,
P52565,True,True,./Data_raw/uniprot/uniprot_fasta/P52565.fasta,P52565.fasta,204,P52565,
P52566,True,True,./Data_raw/uniprot/uniprot_fasta/P52566.fasta,P52566.fasta,201,P52566,
P52597,True,True,./Data_raw/uniprot/uniprot_fasta/P52597.fasta,P52597.fasta,415,P52597,
P52630,True,True,./Data_raw/uniprot/uniprot_fasta/P52630.fasta,P52630.fasta,851,P52630,
P52789,True,True,./Data_raw/uniprot/uniprot_fasta/P52789.fasta,P52789.fasta,917,P52789,
P52907,True,True,./Data_raw/uniprot/uniprot_fasta/P52907.fasta,P52907.fasta,286,P52907,
P52952,True,True,./Data_raw/uniprot/uniprot_fasta/P52952.fasta,P52952.fasta,324,P52952,
P53350,True,True,./Data_raw/uniprot/uniprot_fasta/P53350.fasta,P53350.fasta,603,P53350,
P53355,True,True,./Data_raw/uniprot/uniprot_fasta/P53355.fasta,P53355.fasta,1430,P53355,
P53396,True,True,./Data_raw/uniprot/uniprot_fasta/P53396.fasta,P53396.fasta,1101,P53396,
P53667,True,True,./Data_raw/uniprot/uniprot_fasta/P53667.fasta,P53667.fasta,647,P53667,
P53779,True,True,./Data_raw/uniprot/uniprot_fasta/P53779.fasta,P53779.fasta,464,P53779,
P53805,True,True,./Data_raw/uniprot/uniprot_fasta/P53805.fasta,P53805.fasta,252,P53805,
P54098,True,True,./Data_raw/uniprot/uniprot_fasta/P54098.fasta,P54098.fasta,1239,P54098,
P54132,True,True,./Data_raw/uniprot/uniprot_fasta/P54132.fasta,P54132.fasta,1417,P54132,
P54252,True,True,./Data_raw/uniprot/uniprot_fasta/P54252.fasta,P54252.fasta,361,P54252,
P54253,True,True,./Data_raw/uniprot/uniprot_fasta/P54253.fasta,P54253.fasta,815,P54253,
P54274,True,True,./Data_raw/uniprot/uniprot_fasta/P54274.fasta,P54274.fasta,439,P54274,
P54646,True,True,./Data_raw/uniprot/uniprot_fasta/P54646.fasta,P54646.fasta,552,P54646,
P54652,True,True,./Data_raw/uniprot/uniprot_fasta/P54652.fasta,P54652.fasta,639,P54652,
P54725,True,True,./Data_raw/uniprot/uniprot_fasta/P54725.fasta,P54725.fasta,363,P54725,
P54727,True,True,./Data_raw/uniprot/uniprot_fasta/P54727.fasta,P54727.fasta,409,P54727,
P54762,True,True,./Data_raw/uniprot/uniprot_fasta/P54762.fasta,P54762.fasta,984,P54762,
P54821,True,True,./Data_raw/uniprot/uniprot_fasta/P54821.fasta,P54821.fasta,245,P54821,
P54829,True,True,./Data_raw/uniprot/uniprot_fasta/P54829.fasta,P54829.fasta,565,P54829,
P55008,True,True,./Data_raw/uniprot/uniprot_fasta/P55008.fasta,P55008.fasta,147,P55008,
P55017,True,True,./Data_raw/uniprot/uniprot_fasta/P55017.fasta,P55017.fasta,1021,P55017,
P55036,True,True,./Data_raw/uniprot/uniprot_fasta/P55036.fasta,P55036.fasta,377,P55036,
P55060,True,True,./Data_raw/uniprot/uniprot_fasta/P55060.fasta,P55060.fasta,971,P55060,
P55061,True,True,./Data_raw/uniprot/uniprot_fasta/P55061.fasta,P55061.fasta,237,P55061,
P55072,True,True,./Data_raw/uniprot/uniprot_fasta/P55072.fasta,P55072.fasta,806,P55072,
P55085,True,True,./Data_raw/uniprot/uniprot_fasta/P55085.fasta,P55085.fasta,397,P55085,
P55199,True,True,./Data_raw/uniprot/uniprot_fasta/P55199.fasta,P55199.fasta,621,P55199,
P55210,True,True,./Data_raw/uniprot/uniprot_fasta/P55210.fasta,P55210.fasta,303,P55210,
P55211,True,True,./Data_raw/uniprot/uniprot_fasta/P55211.fasta,P55211.fasta,416,P55211,
P55212,True,True,./Data_raw/uniprot/uniprot_fasta/P55212.fasta,P55212.fasta,293,P55212,
P55290,True,True,./Data_raw/uniprot/uniprot_fasta/P55290.fasta,P55290.fasta,713,P55290,
